month,property_type,duration,sales_volume,median_price,total_revenue
2011-02-01,F,F,174,131500.0,31256024.0
2011-02-01,F,L,7690,160000.0,1709356967.0
2011-02-01,O,F,3,40000.0,510000.0
2011-02-01,S,F,10457,163000.0,2108160469.0
2011-02-01,S,L,676,128000.0,100889226.0
2011-02-01,T,F,11007,145000.0,2091047563.0
2011-02-01,T,L,1053,100000.0,144143360.0
2011-03-01,D,F,10176,250000.0,3564993176.0
2011-03-01,D,L,373,205000.0,91109730.0
2011-03-01,F,F,210,130000.0,44484838.0
2011-03-01,F,L,8925,160000.0,2050542425.0
2011-03-01,O,F,2,85500.0,171000.0
2011-03-01,S,F,12434,160000.0,2499474078.0
2011-03-01,S,L,874,130000.0,129817890.0
2011-03-01,T,F,12966,142500.0,2564309068.0
2011-03-01,T,L,1387,94000.0,168150764.0
2011-04-01,D,F,11641,250000.0,3999861573.0
2011-04-01,D,L,356,205000.0,83011848.0
2011-04-01,F,F,210,129000.0,38890532.0
2011-04-01,F,L,9048,164000.0,2116870468.0
2011-04-01,O,F,2,300000.0,600000.0
2011-04-01,O,L,1,100.0,100.0
2011-04-01,S,F,13852,162500.0,2776555480.0
2011-04-01,S,L,892,136125.0,137397074.0
2011-04-01,T,F,14035,148000.0,2880707111.0
2011-04-01,T,L,1281,100000.0,168746614.0
2011-05-01,D,F,11081,250000.0,3495187602.0
2011-05-01,D,L,359,210000.0,86034166.0
2011-05-01,F,F,206,139995.0,33921613.0
2011-05-01,F,L,8751,165000.0,1896296633.0
2011-05-01,O,L,2,82263.5,164527.0
2011-05-01,S,F,13526,165000.0,2634198465.0
2011-05-01,S,L,902,130575.0,131409018.0
2011-05-01,T,F,13460,145500.0,2469466281.0
2011-05-01,T,L,1262,98000.0,159578552.0
2011-06-01,D,F,13122,250000.0,4224943957.0
2011-06-01,D,L,456,202475.0,104814945.0
2011-06-01,F,F,248,140000.0,40032339.0
2011-06-01,F,L,10818,165000.0,2399005477.0
2011-06-01,O,F,7,160000.0,2655823.0
2011-06-01,O,L,2,9000.0,18000.0
2011-06-01,S,F,15479,165000.0,3058501540.0
2011-06-01,S,L,1019,134000.0,147373116.0
2011-06-01,T,F,15709,147950.0,2964118473.0
2011-06-01,T,L,1521,100000.0,189566778.0
2011-07-01,D,F,14942,264000.0,5115848673.0
2011-07-01,D,L,467,205000.0,124496493.0
2011-07-01,F,F,249,144395.0,47662825.0
2011-07-01,F,L,10831,168000.0,2478779204.0
2011-07-01,O,F,3,100000.0,255000.0
2011-07-01,O,L,2,11583.0,23166.0
2011-07-01,S,F,17009,170000.0,3582388890.0
2011-07-01,S,L,1123,135000.0,169408983.0
2011-07-01,T,F,16889,151500.0,3432067240.0
2011-07-01,T,L,1477,100000.0,189798089.0
2011-08-01,D,F,15932,270000.0,5521473598.0
2011-08-01,D,L,414,215000.0,102157479.0
2011-08-01,F,F,248,128975.0,57002912.0
2011-08-01,F,L,10930,167660.0,2493003496.0
2011-08-01,O,F,5,249950.0,1111950.0
2011-08-01,S,F,17850,168461.0,3728692571.0
2011-08-01,S,L,1125,135000.0,174852793.0
2011-08-01,T,F,17076,154050.0,3498506013.0
2011-08-01,T,L,1489,99950.0,197295786.0
2011-09-01,D,F,15278,262750.0,5253012873.0
2011-09-01,D,L,448,199972.5,107455072.0
2011-09-01,F,F,268,135000.0,54092101.0
2011-09-01,F,L,11271,165000.0,2559591028.0
2011-09-01,O,F,3,310000.0,1442000.0
2011-09-01,O,L,3,176400.0,619214.0
2011-09-01,S,F,17394,165000.0,3553876855.0
2011-09-01,S,L,1174,134000.0,179316537.0
2011-09-01,T,F,16913,150000.0,3405333567.0
2011-09-01,T,L,1492,104725.0,204453879.0
2011-10-01,D,F,13920,250000.0,4631950364.0
2011-10-01,D,L,428,212500.0,100390075.0
2011-10-01,F,F,223,135000.0,42002752.0
2011-10-01,F,L,10304,162000.0,2253627806.0
2011-10-01,O,F,2,262500.0,525000.0
2011-10-01,O,L,6,150000.0,1212500.0
2011-10-01,S,F,15744,165000.0,3148354892.0
2011-10-01,S,L,1043,129950.0,152202567.0
2011-10-01,T,F,15524,148750.0,2979226262.0
2011-10-01,T,L,1386,99995.0,184496576.0
2011-11-01,D,F,14223,250000.0,4672701299.0
2011-11-01,D,L,454,210000.0,109312998.0
2011-11-01,F,F,235,131000.0,46975889.0
2011-11-01,F,L,10902,162500.0,2398206696.0
2011-11-01,O,F,3,230000.0,810000.0
2011-11-01,O,L,3,3361680.0,6731860.0
2011-11-01,S,F,16375,165000.0,3273745360.0
2011-11-01,S,L,1083,128700.0,157610598.0
2011-11-01,T,F,16309,148000.0,3080782973.0
2011-11-01,T,L,1418,99000.0,183691925.0
2011-12-01,D,F,14797,250000.0,4722326704.0
2011-12-01,D,L,519,209700.0,125933753.0
2011-12-01,F,F,295,128000.0,51117508.0
2011-12-01,F,L,11634,160000.0,2538832583.0
2011-12-01,O,F,1,200000.0,200000.0
2011-12-01,O,L,8,44500.0,664000.0
2011-12-01,S,F,17259,165000.0,3393896552.0
2011-12-01,S,L,1097,132000.0,166001766.0
2011-12-01,T,F,17202,150000.0,3245671908.0
2011-12-01,T,L,1521,102000.0,202318804.0
2012-01-01,D,F,9911,250000.0,3232938629.0
2012-01-01,D,L,321,207500.0,77630822.0
2012-01-01,F,F,178,128750.0,35821648.0
2012-01-01,F,L,8205,167500.0,1876929635.0
2012-01-01,O,F,5,250000.0,2234500.0
2012-01-01,O,L,1,1590395.0,1590395.0
2012-01-01,S,F,11883,165000.0,2420144199.0
2012-01-01,S,L,727,133000.0,109390051.0
2012-01-01,T,F,12008,148351.5,2371553320.0
2012-01-01,T,L,1053,96995.0,135682207.0
2012-02-01,D,F,9822,250000.0,3188133014.0
2012-02-01,D,L,324,205000.0,73486134.0
2012-02-01,F,F,162,130000.0,27178144.0
2012-02-01,F,L,8615,165000.0,1926550729.0
2012-02-01,O,F,3,4000.0,142000.0
2012-02-01,O,L,1,35906.0,35906.0
2012-02-01,S,F,11939,166500.0,2416289745.0
2012-02-01,S,L,789,131000.0,116835413.0
2012-02-01,T,F,12544,149950.0,2434005600.0
2012-02-01,T,L,1121,100000.0,151981434.0
2012-03-01,D,F,12765,245000.0,3974882240.0
2012-03-01,D,L,501,200000.0,113141576.0
2012-03-01,F,F,221,132000.0,33825921.0
2012-03-01,F,L,12103,170000.0,2612037632.0
2012-03-01,O,F,6,437500.0,8542500.0
2012-03-01,O,L,6,290207.0,42876530.0
2012-03-01,S,F,16224,165000.0,3226879557.0
2012-03-01,S,L,1008,135000.0,150464989.0
2012-03-01,T,F,17599,155000.0,3348271577.0
2012-03-01,T,L,1480,109000.0,198011496.0
2012-04-01,D,F,10267,262000.0,3432955445.0
2012-04-01,D,L,391,207000.0,90525975.0
2012-04-01,F,F,153,119995.0,21886008.0
2012-04-01,F,L,7973,165000.0,1876401313.0
2012-04-01,O,F,8,720000.0,8296245.0
2012-04-01,O,L,4,88014.0,391028.0
2012-04-01,S,F,11136,161500.0,2227584164.0
2012-04-01,S,L,715,133000.0,109711716.0
2012-04-01,T,F,12179,144995.0,2484260386.0
2012-04-01,T,L,957,94000.0,119583441.0
2012-05-01,D,F,12573,250000.0,4133512376.0
2012-05-01,D,L,410,210000.0,96080272.0
2012-05-01,F,F,181,126000.0,29457988.0
2012-05-01,F,L,9605,168000.0,2332500260.0
2012-05-01,O,F,7,165000.0,8183093.0
2012-05-01,O,L,2,585000.0,1170000.0
2012-05-01,S,F,13882,165000.0,2824634067.0
2012-05-01,S,L,801,135000.0,118280733.0
2012-05-01,T,F,14355,150000.0,2872815338.0
2012-05-01,T,L,1204,100000.0,155537701.0
2012-06-01,D,F,14429,250000.0,4759229365.0
2012-06-01,D,L,543,212500.0,126826914.0
2012-06-01,F,F,217,135000.0,38913529.0
2012-06-01,F,L,10724,170000.0,2612141226.0
2012-06-01,O,F,5,140000.0,901300.0
2012-06-01,O,L,4,142000.0,863000.0
2012-06-01,S,F,15459,165000.0,3157246181.0
2012-06-01,S,L,1058,135000.0,159817832.0
2012-06-01,T,F,16652,155000.0,3462541108.0
2012-06-01,T,L,1303,110000.0,198112423.0
2012-07-01,D,F,14594,265000.0,5061171420.0
2012-07-01,D,L,446,212750.0,102197053.0
2012-07-01,F,F,166,149725.0,30229352.0
2012-07-01,F,L,10608,175000.0,2653871928.0
2012-07-01,O,F,8,154500.0,10635500.0
2012-07-01,O,L,4,408998.0,4349996.0
2012-07-01,S,F,15371,170000.0,3289621658.0
2012-07-01,S,L,946,136750.0,147766377.0
2012-07-01,T,F,16280,157000.0,3536197183.0
2012-07-01,T,L,1291,105000.0,195571327.0
2012-08-01,D,F,16551,270000.0,5729062813.0
2012-08-01,D,L,489,219950.0,125369478.0
2012-08-01,F,F,158,140976.0,24160984.0
2012-08-01,F,L,11322,170000.0,2708899138.0
2012-08-01,O,F,5,70000.0,361708.0
2012-08-01,O,L,2,434999.5,869999.0
2012-08-01,S,F,17111,170000.0,3623539806.0
2012-08-01,S,L,1125,135000.0,170747348.0
2012-08-01,T,F,17528,158000.0,3753657949.0
2012-08-01,T,L,1336,106500.0,191241644.0
2012-09-01,D,F,12831,265000.0,4400855708.0
2012-09-01,D,L,434,210000.0,104182944.0
2012-09-01,F,F,165,138000.0,26817141.0
2012-09-01,F,L,10010,177987.5,2446273453.0
2012-09-01,O,F,6,157500.0,1022000.0
2012-09-01,O,L,7,50000.0,781079.0
2012-09-01,S,F,13438,170000.0,2834666627.0
2012-09-01,S,L,867,137000.0,129501680.0
2012-09-01,T,F,14473,156000.0,3094359808.0
2012-09-01,T,L,1134,109475.0,152459962.0
2012-10-01,D,F,14674,251373.5,4852478412.0
2012-10-01,D,L,486,210000.0,111850894.0
2012-10-01,F,F,206,124975.0,31677124.0
2012-10-01,F,L,10493,170000.0,2539686374.0
2012-10-01,O,F,9,185000.0,2895330.0
2012-10-01,O,L,9,55000.0,699500.0
2012-10-01,S,F,15356,168500.0,3185367282.0
2012-10-01,S,L,985,134950.0,149452248.0
2012-10-01,T,F,16007,154304.0,3247735487.0
2012-10-01,T,L,1371,107000.0,197577913.0
2012-11-01,D,F,15504,250000.0,5053235367.0
2012-11-01,D,L,532,205000.0,120690665.0
2012-11-01,F,F,180,130000.0,27610764.0
2012-11-01,F,L,11268,167500.0,2701909551.0
2012-11-01,O,F,7,315000.0,2437286.0
2012-11-01,O,L,2,70000.0,140000.0
2012-11-01,S,F,16898,165000.0,3435233013.0
2012-11-01,S,L,1098,135000.0,160982627.0
2012-11-01,T,F,17405,151000.0,3440116563.0
2012-11-01,T,L,1433,109000.0,201599778.0
2012-12-01,D,F,13485,250000.0,4370441307.0
2012-12-01,D,L,519,215000.0,127181001.0
2012-12-01,F,F,195,135000.0,29391036.0
2012-12-01,F,L,10450,165000.0,2545753032.0
2012-12-01,O,F,16,324000.0,14429083.0
2012-12-01,O,L,9,125000.0,2247154.0
2012-12-01,S,F,14588,165000.0,2957168434.0
2012-12-01,S,L,992,135250.0,148996772.0
2012-12-01,T,F,15369,154000.0,3084212694.0
2012-12-01,T,L,1321,109500.0,187283515.0
2013-01-01,D,F,9932,262500.0,3381937433.0
2013-01-01,D,L,324,200875.0,74427765.0
2013-01-01,F,F,121,125000.0,20417520.0
2013-01-01,F,L,8453,175000.0,2133525645.0
2013-01-01,O,F,16,396000.0,10978474.0
2013-01-01,O,L,5,57000.0,1164166.0
2013-01-01,S,F,10949,169000.0,2306364681.0
2013-01-01,S,L,716,135000.0,112211276.0
2013-01-01,T,F,12018,151000.0,2502244044.0
2013-01-01,T,L,978,100000.0,134457278.0
2013-02-01,D,F,10054,250000.0,3288183833.0
2013-02-01,D,L,356,210000.0,84418479.0
2013-02-01,F,F,137,140000.0,22620379.0
2013-02-01,F,L,8781,165000.0,2129676907.0
2013-02-01,O,F,4,280705.0,1441409.0
2013-02-01,O,L,3,67868.0,262868.0
2013-02-01,S,F,11572,164000.0,2315025744.0
2013-02-01,S,L,739,132000.0,107377643.0
2013-02-01,T,F,12640,150000.0,2550060065.0
2013-02-01,T,L,1074,100000.0,157466405.0
2013-03-01,D,F,12556,250000.0,4151314656.0
2013-03-01,D,L,468,215000.0,112842752.0
2013-03-01,F,F,199,130000.0,29937024.0
2013-03-01,F,L,10394,172500.0,2495157921.0
2013-03-01,O,F,26,212500.0,11474347.0
2013-03-01,O,L,8,50000.0,15650777.0
2013-03-01,S,F,13935,164000.0,2781717986.0
2013-03-01,S,L,962,130000.0,141751595.0
2013-03-01,T,F,15020,150000.0,2995833196.0
2013-03-01,T,L,1373,107500.0,204575564.0
2013-04-01,D,F,11521,250000.0,3882541805.0
2013-04-01,D,L,418,204050.0,96720261.0
2013-04-01,F,F,175,130000.0,31515135.0
2013-04-01,F,L,9963,170000.0,2528793392.0
2013-04-01,O,F,23,250000.0,24014327.0
2013-04-01,O,L,17,120000.0,2135313.0
2013-04-01,S,F,12993,165000.0,2705511721.0
2013-04-01,S,L,857,133000.0,131875974.0
2013-04-01,T,F,14118,150000.0,2899017651.0
2013-04-01,T,L,1187,107000.0,166182810.0
2013-05-01,D,F,15260,250000.0,4951279389.0
2013-05-01,D,L,557,208995.0,130030780.0
2013-05-01,F,F,210,138210.5,33932994.0
2013-05-01,F,L,12230,175000.0,3069665676.0
2013-05-01,O,F,41,240000.0,23563714.0
2013-05-01,O,L,9,147000.0,5056296.0
2013-05-01,S,F,17306,165000.0,3521559210.0
2013-05-01,S,L,1159,132000.0,172217092.0
2013-05-01,T,F,18402,152500.0,3716152922.0
2013-05-01,T,L,1555,107500.0,235685453.0
2013-06-01,D,F,15893,259995.0,5284843157.0
2013-06-01,D,L,638,220459.0,155787954.0
2013-06-01,F,F,229,133000.0,42345939.0
2013-06-01,F,L,12518,174972.5,3069256637.0
2013-06-01,O,F,51,340000.0,70439750.0
2013-06-01,O,L,22,109000.0,4253162.0
2013-06-01,S,F,16765,168000.0,3518324427.0
2013-06-01,S,L,1187,138995.0,177579464.0
2013-06-01,T,F,17992,155997.5,3766616041.0
2013-06-01,T,L,1503,115000.0,232695336.0
2013-07-01,D,F,17824,268999.5,6208987860.0
2013-07-01,D,L,574,215000.0,139841425.0
2013-07-01,F,F,191,139995.0,35514930.0
2013-07-01,F,L,13625,180000.0,3573505983.0
2013-07-01,O,F,138,202500.0,258495715.0
2013-07-01,O,L,32,323500.0,32295022.0
2013-07-01,S,F,19170,174000.0,4176064171.0
2013-07-01,S,L,1266,137300.0,207517879.0
2013-07-01,T,F,19974,159995.0,4489624602.0
2013-07-01,T,L,1576,106000.0,231551419.0
2013-08-01,D,F,19630,272000.0,6884612237.0
2013-08-01,D,L,631,205000.0,148771236.0
2013-08-01,F,F,230,136000.0,44674069.0
2013-08-01,F,L,14433,177000.0,3678913206.0
2013-08-01,O,F,212,266900.0,368256693.0
2013-08-01,O,L,50,110000.0,43897407.0
2013-08-01,S,F,20691,175000.0,4563450987.0
2013-08-01,S,L,1391,139950.0,216696025.0
2013-08-01,T,F,21520,160125.0,4729283428.0
2013-08-01,T,L,1680,115000.0,261114430.0
2013-09-01,D,F,17071,272400.0,5938661274.0
2013-09-01,D,L,618,215000.0,149997614.0
2013-09-01,F,F,218,146250.0,42847760.0
2013-09-01,F,L,13830,179950.0,3680599765.0
2013-09-01,O,F,414,282500.0,548039051.0
2013-09-01,O,L,108,200500.0,503130481.0
2013-09-01,S,F,17915,174000.0,3910258391.0
2013-09-01,S,L,1215,139950.0,187337277.0
2013-09-01,T,F,18971,159995.0,4197083724.0
2013-09-01,T,L,1596,112250.0,232237254.0
2013-10-01,D,F,19214,270000.0,6581107377.0
2013-10-01,D,L,619,219000.0,150077286.0
2013-10-01,F,F,232,134475.0,39807887.0
2013-10-01,F,L,15236,175000.0,3810912593.0
2013-10-01,O,F,781,310000.0,1518647679.0
2013-10-01,O,L,173,179950.0,453416947.0
2013-10-01,S,F,20230,172000.0,4321792269.0
2013-10-01,S,L,1338,140000.0,205843194.0
2013-10-01,T,F,21826,156500.0,4601751400.0
2013-10-01,T,L,1812,103000.0,246461419.0
2013-11-01,D,F,20374,261000.0,6847690762.0
2013-11-01,D,L,740,214950.0,178231579.0
2013-11-01,F,F,241,135000.0,44220635.0
2013-11-01,F,L,16550,173000.0,4232392405.0
2013-11-01,O,F,800,377750.0,2077498822.0
2013-11-01,O,L,183,169086.0,439023022.0
2013-11-01,S,F,22079,169000.0,4643676075.0
2013-11-01,S,L,1502,136000.0,229736407.0
2013-11-01,T,F,23735,154000.0,4881042366.0
2013-11-01,T,L,2015,109000.0,283340306.0
2013-12-01,D,F,19570,264950.0,6530505495.0
2013-12-01,D,L,796,210000.0,190028136.0
2013-12-01,F,F,300,133997.5,49858284.0
2013-12-01,F,L,16340,174000.0,4254354729.0
2013-12-01,O,F,886,424000.0,2342451939.0
2013-12-01,O,L,211,180000.0,656411551.0
2013-12-01,S,F,20681,172000.0,4328343019.0
2013-12-01,S,L,1475,140000.0,233666958.0
2013-12-01,T,F,22872,157317.5,4821152138.0
2013-12-01,T,L,1894,107250.0,278121408.0
2014-01-01,D,F,15316,271000.0,5398343648.0
2014-01-01,D,L,561,210000.0,137185282.0
2014-01-01,F,F,202,134500.0,33819210.0
2014-01-01,F,L,14057,177000.0,3703110536.0
2014-01-01,O,F,826,315000.0,1539346407.0
2014-01-01,O,L,159,175000.0,563090450.0
2014-01-01,S,F,17069,170000.0,3686181563.0
2014-01-01,S,L,1076,135000.0,168230326.0
2014-01-01,T,F,19219,154950.0,4161794081.0
2014-01-01,T,L,1576,103600.0,229253862.0
2014-02-01,D,F,15063,270000.0,5158799085.0
2014-02-01,D,L,587,210000.0,157710457.0
2014-02-01,F,F,213,130000.0,32749619.0
2014-02-01,F,L,14093,173000.0,3646193325.0
2014-02-01,O,F,624,320000.0,840432179.0
2014-02-01,O,L,154,160000.0,395972293.0
2014-02-01,S,F,16845,170000.0,3606996007.0
2014-02-01,S,L,1217,135000.0,187750944.0
2014-02-01,T,F,19106,155000.0,4015912075.0
2014-02-01,T,L,1670,103000.0,238095556.0
2014-03-01,D,F,15501,265500.0,5243265290.0
2014-03-01,D,L,666,212747.5,161111666.0
2014-03-01,F,F,235,138000.0,41385552.0
2014-03-01,F,L,15159,173000.0,3897719841.0
2014-03-01,O,F,974,312000.0,1366038185.0
2014-03-01,O,L,239,211000.0,655423405.0
2014-03-01,S,F,17211,166500.0,3581809310.0
2014-03-01,S,L,1313,139000.0,203812793.0
2014-03-01,T,F,19984,154000.0,4214384964.0
2014-03-01,T,L,1918,105325.0,269463908.0
2014-04-01,D,F,16787,273000.0,5876778646.0
2014-04-01,D,L,661,216000.0,160100214.0
2014-04-01,F,F,220,140000.0,39354464.0
2014-04-01,F,L,15335,180000.0,4175526808.0
2014-04-01,O,F,763,325000.0,1524751492.0
2014-04-01,O,L,180,150000.0,314564740.0
2014-04-01,S,F,18010,172000.0,3916841944.0
2014-04-01,S,L,1306,140000.0,205028120.0
2014-04-01,T,F,20378,156000.0,4390560695.0
2014-04-01,T,L,1857,105000.0,273496987.0
2014-05-01,D,F,18321,269000.0,6320603016.0
2014-05-01,D,L,746,219995.0,180855970.0
2014-05-01,F,F,264,140750.0,59793851.0
2014-05-01,F,L,16369,176950.0,4469090223.0
2014-05-01,O,F,789,338000.0,1752547949.0
2014-05-01,O,L,196,181250.0,308430263.0
2014-05-01,S,F,20173,170000.0,4294410110.0
2014-05-01,S,L,1470,140000.0,243389061.0
2014-05-01,T,F,22761,156000.0,4886954950.0
2014-05-01,T,L,1953,110000.0,266220089.0
2014-06-01,D,F,19924,275000.0,6943830651.0
2014-06-01,D,L,897,220000.0,223334109.0
2014-06-01,F,F,324,140500.0,62296682.0
2014-06-01,F,L,17468,180000.0,5090062098.0
2014-06-01,O,F,894,350000.0,1589874638.0
2014-06-01,O,L,239,172500.0,392313399.0
2014-06-01,S,F,20823,175000.0,4541187192.0
2014-06-01,S,L,1527,143995.0,235361519.0
2014-06-01,T,F,23170,160000.0,5027371618.0
2014-06-01,T,L,2023,115000.0,288739878.0
2014-07-01,D,F,20977,285000.0,7860417323.0
2014-07-01,D,L,744,219950.0,191792580.0
2014-07-01,F,F,237,139000.0,42799045.0
2014-07-01,F,L,17800,182500.0,4901208541.0
2014-07-01,O,F,837,391000.0,1393737469.0
2014-07-01,O,L,225,207882.0,326635309.0
2014-07-01,S,F,21435,178000.0,4914513536.0
2014-07-01,S,L,1449,140000.0,231421170.0
2014-07-01,T,F,24645,164000.0,5718358838.0
2014-07-01,T,L,2039,112000.0,315336322.0
2014-08-01,D,F,22003,290000.0,8243032181.0
2014-08-01,D,L,822,223000.0,211404230.0
2014-08-01,F,F,254,145000.0,50145659.0
2014-08-01,F,L,17757,180000.0,4618842821.0
2014-08-01,O,F,771,348000.0,1967079679.0
2014-08-01,O,L,197,215000.0,471886881.0
2014-08-01,S,F,22671,180000.0,5202467249.0
2014-08-01,S,L,1581,145000.0,264657753.0
2014-08-01,T,F,25145,166050.0,5815366082.0
2014-08-01,T,L,2137,115000.0,350173588.0
2014-09-01,D,F,19331,290000.0,7161297746.0
2014-09-01,D,L,748,225000.0,188209816.0
2014-09-01,F,F,261,142000.0,50441560.0
2014-09-01,F,L,16820,184000.0,4591370136.0
2014-09-01,O,F,807,410000.0,1368900455.0
2014-09-01,O,L,208,169975.0,236829860.0
2014-09-01,S,F,20404,182000.0,4674581208.0
2014-09-01,S,L,1441,143000.0,232702777.0
2014-09-01,T,F,22349,165000.0,5032865660.0
2014-09-01,T,L,1947,117000.0,305194866.0
2014-10-01,D,F,20801,285000.0,7559688370.0
2014-10-01,D,L,832,215000.0,203086215.0
2014-10-01,F,F,296,147500.0,55616483.0
2014-10-01,F,L,18020,180000.0,4954643575.0
2014-10-01,O,F,746,330000.0,1288021168.0
2014-10-01,O,L,221,217500.0,260251085.0
2014-10-01,S,F,22532,178000.0,5038821302.0
2014-10-01,S,L,1667,145000.0,272980375.0
2014-10-01,T,F,25081,163000.0,5489570721.0
2014-10-01,T,L,2108,115000.0,356709165.0
2014-11-01,D,F,17818,282500.0,6401266320.0
2014-11-01,D,L,732,225000.0,183290877.0
2014-11-01,F,F,272,146997.5,50085593.0
2014-11-01,F,L,15556,175000.0,3872043281.0
2014-11-01,O,F,795,325000.0,1664166431.0
2014-11-01,O,L,217,195000.0,305435607.0
2014-11-01,S,F,18854,180000.0,4228776560.0
2014-11-01,S,L,1494,145000.0,242104175.0
2014-11-01,T,F,21554,162500.0,4623545115.0
2014-11-01,T,L,1802,112627.5,267168060.0
2014-12-01,D,F,19181,284000.0,6834921474.0
2014-12-01,D,L,890,216500.0,234035609.0
2014-12-01,F,F,349,150000.0,76205992.0
2014-12-01,F,L,16720,178000.0,4438881391.0
2014-12-01,O,F,991,500000.0,2192336456.0
2014-12-01,O,L,298,250000.0,791700793.0
2014-12-01,S,F,19938,179950.0,4417553789.0
2014-12-01,S,L,1497,143000.0,244357458.0
2014-12-01,T,F,22892,165000.0,4945234799.0
2014-12-01,T,L,2086,115000.0,331521917.0
2015-01-01,D,F,13137,289995.0,4873576089.0
2015-01-01,D,L,542,220000.0,136158701.0
2015-01-01,F,F,205,149995.0,48358016.0
2015-01-01,F,L,12906,182525.0,3499044379.0
2015-01-01,O,F,839,350000.0,1112385029.0
2015-01-01,O,L,269,230000.0,812262559.0
2015-01-01,S,F,14558,180000.0,3384211870.0
2015-01-01,S,L,1073,145000.0,179104994.0
2015-01-01,T,F,17279,164000.0,3905866789.0
2015-01-01,T,L,1475,110000.0,215659397.0
2015-02-01,D,F,13292,285000.0,4787250498.0
2015-02-01,D,L,555,220000.0,138413385.0
2015-02-01,F,F,192,148125.0,33685170.0
2015-02-01,F,L,13513,179500.0,3566826097.0
2015-02-01,O,F,791,378000.0,1317262181.0
2015-02-01,O,L,259,225000.0,309456901.0
2015-02-01,S,F,14918,179950.0,3386711690.0
2015-02-01,S,L,1123,141500.0,178991900.0
2015-02-01,T,F,17419,161500.0,3793238432.0
2015-02-01,T,L,1612,110995.0,245949684.0
2015-03-01,D,F,15533,282500.0,5517505457.0
2015-03-01,D,L,721,226000.0,189089605.0
2015-03-01,F,F,248,149950.0,47594411.0
2015-03-01,F,L,15413,181000.0,4020811215.0
2015-03-01,O,F,1389,384000.0,2418357896.0
2015-03-01,O,L,382,209348.0,849502557.0
2015-03-01,S,F,17207,175000.0,3823404737.0
2015-03-01,S,L,1337,140000.0,210132945.0
2015-03-01,T,F,20111,159000.0,4326873827.0
2015-03-01,T,L,1866,110000.0,295311181.0
2015-04-01,D,F,15146,289000.0,5476088055.0
2015-04-01,D,L,701,228000.0,180648454.0
2015-04-01,F,F,218,152500.0,42801334.0
2015-04-01,F,L,14346,187500.0,4079090145.0
2015-04-01,O,F,1214,380000.0,1745764220.0
2015-04-01,O,L,360,224500.0,458019755.0
2015-04-01,S,F,16179,178000.0,3660900938.0
2015-04-01,S,L,1165,146000.0,186830156.0
2015-04-01,T,F,19306,162500.0,4268549185.0
2015-04-01,T,L,1684,113000.0,252321364.0
2015-05-01,D,F,17504,285000.0,6228040855.0
2015-05-01,D,L,755,227000.0,191405977.0
2015-05-01,F,F,237,150000.0,55378051.0
2015-05-01,F,L,15779,185000.0,4338878905.0
2015-05-01,O,F,1032,310000.0,1545937811.0
2015-05-01,O,L,349,160050.0,370143762.0
2015-05-01,S,F,19148,177100.0,4227904299.0
2015-05-01,S,L,1493,147000.0,240442728.0
2015-05-01,T,F,21920,162000.0,4733714085.0
2015-05-01,T,L,2007,111500.0,303555912.0
2015-06-01,D,F,21294,295000.0,7815004223.0
2015-06-01,D,L,1098,230000.0,285213159.0
2015-06-01,F,F,306,144950.0,51767757.0
2015-06-01,F,L,18499,187000.0,5014376272.0
2015-06-01,O,F,1265,381000.0,2349381036.0
2015-06-01,O,L,367,165000.0,753701638.0
2015-06-01,S,F,21368,182500.0,4870870031.0
2015-06-01,S,L,1693,152000.0,284733540.0
2015-06-01,T,F,24351,170000.0,5484112109.0
2015-06-01,T,L,2357,119500.0,369531382.0
2015-07-01,D,F,22697,300000.0,8695158561.0
2015-07-01,D,L,948,235000.0,250216934.0
2015-07-01,F,F,289,140000.0,53882816.0
2015-07-01,F,L,19415,190250.0,5553098805.0
2015-07-01,O,F,1450,480836.5,3250286567.0
2015-07-01,O,L,426,212000.0,672260866.0
2015-07-01,S,F,23612,185000.0,5646948536.0
2015-07-01,S,L,1763,149950.0,296098982.0
2015-07-01,T,F,26787,170000.0,6341421361.0
2015-07-01,T,L,2384,115000.0,373294990.0
2015-08-01,D,F,21559,305000.0,8331339819.0
2015-08-01,D,L,864,234972.5,230994178.0
2015-08-01,F,F,280,147500.0,49995988.0
2015-08-01,F,L,17339,195000.0,4749759050.0
2015-08-01,O,F,1193,400000.0,1834086270.0
2015-08-01,O,L,316,181000.0,392848140.0
2015-08-01,S,F,21547,188000.0,5161436817.0
2015-08-01,S,L,1606,152000.0,275228119.0
2015-08-01,T,F,24223,175000.0,5862173242.0
2015-08-01,T,L,2052,120000.0,334169910.0
2015-09-01,D,F,20730,310000.0,8026490555.0
2015-09-01,D,L,908,234850.0,248932598.0
2015-09-01,F,F,233,143320.0,46635046.0
2015-09-01,F,L,17885,195000.0,5014329254.0
2015-09-01,O,F,1372,426437.0,1918708411.0
2015-09-01,O,L,414,185000.0,710817503.0
2015-09-01,S,F,20889,188000.0,5082351744.0
2015-09-01,S,L,1593,154000.0,274141589.0
2015-09-01,T,F,23550,174000.0,5571656331.0
2015-09-01,T,L,2097,120000.0,349569452.0
2015-10-01,D,F,22520,300000.0,8513006274.0
2015-10-01,D,L,1025,235000.0,265929450.0
2015-10-01,F,F,279,148500.0,61816803.0
2015-10-01,F,L,19286,194500.0,5272475893.0
2015-10-01,O,F,1250,400000.0,1908196824.0
