month,county,sales_volume,total_revenue,median_price
2008-06-01,PEMBROKESHIRE,110,18907883.0,148685.0
2008-06-01,POOLE,170,61526959.0,212500.0
2008-06-01,PORTSMOUTH,283,49755699.0,162500.0
2008-06-01,POWYS,95,17041467.0,156000.0
2008-06-01,READING,203,44471219.0,200000.0
2008-06-01,REDCAR AND CLEVELAND,135,16990315.0,116000.0
2008-06-01,RHONDDA CYNON TAFF,289,29887149.0,90000.0
2008-06-01,RUTLAND,35,8821950.0,249950.0
2008-06-01,SHROPSHIRE,253,56002443.0,184950.0
2008-06-01,SLOUGH,164,36303575.0,217225.0
2008-06-01,SOMERSET,623,132016662.0,180000.0
2008-06-01,SOUTH GLOUCESTERSHIRE,264,57220015.0,185000.0
2008-06-01,SOUTH YORKSHIRE,1464,204959796.0,122000.0
2008-06-01,SOUTHAMPTON,286,47579427.0,155000.0
2008-06-01,SOUTHEND-ON-SEA,247,49713347.0,180000.0
2008-06-01,STAFFORDSHIRE,830,145049144.0,150000.0
2008-06-01,STOCKTON-ON-TEES,268,41913519.0,137950.0
2008-06-01,STOKE-ON-TRENT,322,35011462.0,96950.0
2008-06-01,SUFFOLK,799,159194199.0,167000.0
2008-06-01,SURREY,1304,492621679.0,286833.5
2008-06-01,SWANSEA,239,36424795.0,140000.0
2008-06-01,SWINDON,312,53789771.0,155725.0
2008-06-01,THE VALE OF GLAMORGAN,144,30035919.0,170000.0
2008-06-01,THURROCK,158,28170520.0,160000.0
2008-06-01,TORBAY,183,32618090.0,165000.0
2008-06-01,TORFAEN,73,11173657.0,124000.0
2008-06-01,TYNE AND WEAR,1064,163921279.0,124950.0
2008-06-01,WARRINGTON,294,55115250.0,146112.5
2008-06-01,WARWICKSHIRE,584,121445706.0,179975.0
2008-06-01,WEST BERKSHIRE,213,62286581.0,240000.0
2008-06-01,WEST MIDLANDS,2829,435166477.0,129000.0
2008-06-01,WEST SUSSEX,1014,272792355.0,230000.0
2008-06-01,WEST YORKSHIRE,2537,395991561.0,130000.0
2008-06-01,WILTSHIRE,616,142160847.0,205000.0
2008-06-01,WINDSOR AND MAIDENHEAD,130,63015005.0,352750.0
2008-06-01,WOKINGHAM,165,53233414.0,287000.0
2008-06-01,WORCESTERSHIRE,603,125514700.0,170000.0
2008-06-01,WREKIN,155,25501935.0,140000.0
2008-06-01,WREXHAM,131,21075353.0,130000.0
2008-06-01,YORK,204,43042796.0,179995.0
2008-07-01,BATH AND NORTH EAST SOMERSET,194,52693320.0,220000.0
2008-07-01,BEDFORD,2,393000.0,196500.0
2008-07-01,BEDFORDSHIRE,375,86057462.0,197840.0
2008-07-01,BLACKBURN WITH DARWEN,128,14796645.0,100000.0
2008-07-01,BLACKPOOL,129,14600888.0,105000.0
2008-07-01,BLAENAU GWENT,56,5244513.0,79975.0
2008-07-01,BOURNEMOUTH,247,51539584.0,185000.0
2008-07-01,BRACKNELL FOREST,112,27377650.0,221250.0
2008-07-01,BRIDGEND,127,16472510.0,114000.0
2008-07-01,BRIGHTON AND HOVE,315,84248474.0,230000.0
2008-07-01,BUCKINGHAMSHIRE,444,168540805.0,270000.0
2008-07-01,CAERPHILLY,117,15150333.0,119700.0
2008-07-01,CAMBRIDGESHIRE,599,155409639.0,220000.0
2008-07-01,CARDIFF,347,60968453.0,158000.0
2008-07-01,CARMARTHENSHIRE,150,22833927.0,125000.0
2008-07-01,CEREDIGION,78,14803640.0,183500.0
2008-07-01,CHESHIRE,656,149126744.0,171826.0
2008-07-01,CHESHIRE EAST,12,5296500.0,180000.0
2008-07-01,CHESHIRE WEST AND CHESTER,3,379995.0,130000.0
2008-07-01,CITY OF BRISTOL,490,107282396.0,180000.0
2008-07-01,CITY OF DERBY,271,42252443.0,127000.0
2008-07-01,CITY OF KINGSTON UPON HULL,280,28575771.0,94475.0
2008-07-01,CITY OF NOTTINGHAM,271,36149260.0,112500.0
2008-07-01,CITY OF PETERBOROUGH,172,28908390.0,135000.0
2008-07-01,CITY OF PLYMOUTH,267,42826242.0,144000.0
2008-07-01,CONWY,118,19818750.0,149750.0
2008-07-01,CORNWALL,529,126139919.0,209000.0
2008-07-01,COUNTY DURHAM,8,1532500.0,134250.0
2008-07-01,CUMBRIA,525,93162997.0,150000.0
2008-07-01,DARLINGTON,126,18568085.0,124950.0
2008-07-01,DENBIGHSHIRE,76,12408773.0,143500.0
2008-07-01,DERBYSHIRE,638,110157774.0,136800.0
2008-07-01,DEVON,857,211443472.0,210000.0
2008-07-01,DORSET,492,132540478.0,236975.0
2008-07-01,DURHAM,528,69649627.0,113625.0
2008-07-01,EAST RIDING OF YORKSHIRE,359,65932234.0,146000.0
2008-07-01,EAST SUSSEX,644,153146143.0,203250.0
2008-07-01,ESSEX,1461,362764968.0,200000.0
2008-07-01,FLINTSHIRE,110,16988064.0,135750.0
2008-07-01,GLOUCESTERSHIRE,668,158997343.0,198225.0
2008-07-01,GREATER LONDON,7028,2731320340.0,267000.0
2008-07-01,GREATER MANCHESTER,2660,419663465.0,132775.0
2008-07-01,GWYNEDD,112,19658168.0,152150.0
2008-07-01,HALTON,112,14180880.0,110000.0
2008-07-01,HAMPSHIRE,1367,376021058.0,220000.0
2008-07-01,HARTLEPOOL,100,12269069.0,101326.0
2008-07-01,HEREFORDSHIRE,179,42635140.0,200000.0
2008-07-01,HERTFORDSHIRE,1182,361803287.0,245750.0
2008-07-01,ISLE OF ANGLESEY,66,12230218.0,150725.0
2008-07-01,ISLE OF WIGHT,166,36358880.0,170500.0
2008-07-01,ISLES OF SCILLY,2,620000.0,310000.0
2008-07-01,KENT,1466,361054253.0,199997.5
2008-07-01,LANCASHIRE,1175,181907754.0,130000.0
2008-07-01,LEICESTER,223,32398278.0,130000.0
2008-07-01,LEICESTERSHIRE,612,113936429.0,156000.0
2008-07-01,LINCOLNSHIRE,841,141294878.0,145950.0
2008-07-01,LUTON,178,30322468.0,164500.0
2008-07-01,MEDWAY,276,45820374.0,150750.0
2008-07-01,MERSEYSIDE,1215,182198336.0,126950.0
2008-07-01,MERTHYR TYDFIL,53,5855520.0,92500.0
2008-07-01,MIDDLESBROUGH,136,13923601.0,85000.0
2008-07-01,MILTON KEYNES,378,74116258.0,173000.0
2008-07-01,MONMOUTHSHIRE,69,16705640.0,200000.0
2008-07-01,NEATH PORT TALBOT,105,12375630.0,99950.0
2008-07-01,NEWPORT,106,18391182.0,149000.0
2008-07-01,NORFOLK,983,182665361.0,165000.0
2008-07-01,NORTH EAST LINCOLNSHIRE,180,22699416.0,110000.0
2008-07-01,NORTH LINCOLNSHIRE,161,22456595.0,122500.0
2008-07-01,NORTH SOMERSET,181,41160614.0,190000.0
2008-07-01,NORTH YORKSHIRE,589,132358996.0,180000.0
2008-07-01,NORTHAMPTONSHIRE,767,147481794.0,156500.0
2008-07-01,NORTHUMBERLAND,297,56230414.0,152000.0
2008-07-01,NOTTINGHAMSHIRE,844,132615304.0,128925.0
2008-07-01,OXFORDSHIRE,636,205493824.0,246000.0
2008-07-01,PEMBROKESHIRE,117,20010748.0,160000.0
2008-07-01,POOLE,160,41871500.0,220000.0
2008-07-01,PORTSMOUTH,209,36327326.0,155000.0
2008-07-01,POWYS,115,19619254.0,150000.0
2008-07-01,READING,136,31408925.0,205000.0
2008-07-01,REDCAR AND CLEVELAND,132,16818843.0,119997.5
2008-07-01,RHONDDA CYNON TAFF,198,21397215.0,93000.0
2008-07-01,RUTLAND,36,12439750.0,250750.0
2008-07-01,SHROPSHIRE,345,73115208.0,185000.0
2008-07-01,SLOUGH,94,20259200.0,201500.0
2008-07-01,SOMERSET,506,109379478.0,173750.0
2008-07-01,SOUTH GLOUCESTERSHIRE,219,47518579.0,190000.0
2008-07-01,SOUTH YORKSHIRE,1249,173829213.0,120000.0
2008-07-01,SOUTHAMPTON,260,45519569.0,160335.0
2008-07-01,SOUTHEND-ON-SEA,194,38268085.0,170000.0
2008-07-01,STAFFORDSHIRE,735,132239875.0,152500.0
2008-07-01,STOCKTON-ON-TEES,235,33855087.0,140000.0
2008-07-01,STOKE-ON-TRENT,209,21414673.0,94000.0
2008-07-01,SUFFOLK,762,153655783.0,167000.0
2008-07-01,SURREY,1254,484339824.0,290000.0
2008-07-01,SWANSEA,255,42441951.0,135500.0
2008-07-01,SWINDON,235,39923891.0,151000.0
2008-07-01,THE VALE OF GLAMORGAN,105,20490581.0,167500.0
2008-07-01,THURROCK,141,29636407.0,181500.0
2008-07-01,TORBAY,159,30443995.0,171000.0
2008-07-01,TORFAEN,56,7398550.0,112000.0
2008-07-01,TYNE AND WEAR,1001,145500553.0,124000.0
2008-07-01,WARRINGTON,178,32855613.0,145000.0
2008-07-01,WARWICKSHIRE,532,115927408.0,179000.0
2008-07-01,WEST BERKSHIRE,134,40738334.0,269000.0
2008-07-01,WEST MIDLANDS,2254,358012529.0,130000.0
2008-07-01,WEST SUSSEX,817,222828161.0,234000.0
2008-07-01,WEST YORKSHIRE,2271,347767207.0,125000.0
2008-07-01,WILTSHIRE,495,125615548.0,200000.0
2008-07-01,WINDSOR AND MAIDENHEAD,135,61649684.0,311500.0
2008-07-01,WOKINGHAM,289,84654180.0,245000.0
2008-07-01,WORCESTERSHIRE,531,115058526.0,175000.0
2008-07-01,WREKIN,116,17265388.0,130000.0
2008-07-01,WREXHAM,70,12259600.0,158250.0
2008-07-01,YORK,177,35910801.0,169000.0
2008-08-01,BATH AND NORTH EAST SOMERSET,153,44271524.0,225000.0
2008-08-01,BEDFORD,6,1592000.0,245000.0
2008-08-01,BEDFORDSHIRE,401,88604375.0,187000.0
2008-08-01,BLACKBURN WITH DARWEN,132,15928554.0,111000.0
2008-08-01,BLACKPOOL,123,16673476.0,114000.0
2008-08-01,BLAENAU GWENT,33,3768849.0,85000.0
2008-08-01,BOURNEMOUTH,229,48725799.0,180000.0
2008-08-01,BRACKNELL FOREST,143,33584512.0,209000.0
2008-08-01,BRIDGEND,127,18699313.0,135000.0
2008-08-01,BRIGHTON AND HOVE,300,78229816.0,230000.0
2008-08-01,BUCKINGHAMSHIRE,498,178901909.0,262750.0
2008-08-01,CAERPHILLY,130,18177570.0,120000.0
2008-08-01,CAMBRIDGESHIRE,638,150416120.0,198750.0
2008-08-01,CARDIFF,271,45574163.0,145000.0
2008-08-01,CARMARTHENSHIRE,122,19490090.0,141750.0
2008-08-01,CENTRAL BEDFORDSHIRE,4,1142495.0,264997.5
2008-08-01,CEREDIGION,52,10622043.0,192000.0
2008-08-01,CHESHIRE,618,139970529.0,170000.0
2008-08-01,CHESHIRE EAST,10,2124500.0,119250.0
2008-08-01,CHESHIRE WEST AND CHESTER,5,927000.0,140000.0
2008-08-01,CITY OF BRISTOL,426,90655944.0,170000.0
2008-08-01,CITY OF DERBY,206,30263899.0,126750.0
2008-08-01,CITY OF KINGSTON UPON HULL,242,24684040.0,98000.0
2008-08-01,CITY OF NOTTINGHAM,221,26602987.0,101000.0
2008-08-01,CITY OF PETERBOROUGH,144,23383721.0,133750.0
2008-08-01,CITY OF PLYMOUTH,234,37030386.0,148375.0
2008-08-01,CONWY,79,14585950.0,162500.0
2008-08-01,CORNWALL,545,119509223.0,188000.0
2008-08-01,COUNTY DURHAM,8,1591500.0,160000.0
2008-08-01,CUMBRIA,532,89042130.0,140000.0
2008-08-01,DARLINGTON,86,12800542.0,135000.0
2008-08-01,DENBIGHSHIRE,73,12012336.0,127500.0
2008-08-01,DERBYSHIRE,678,111468502.0,139000.0
2008-08-01,DEVON,746,180339076.0,200000.0
2008-08-01,DORSET,488,124508757.0,225000.0
2008-08-01,DURHAM,452,61056267.0,120000.0
2008-08-01,EAST RIDING OF YORKSHIRE,372,68840789.0,152000.0
2008-08-01,EAST SUSSEX,599,152354741.0,212000.0
2008-08-01,ESSEX,1325,316379618.0,198000.0
2008-08-01,FLINTSHIRE,92,15335916.0,147725.0
2008-08-01,GLOUCESTERSHIRE,644,149630936.0,190000.0
2008-08-01,GREATER LONDON,6052,2223231561.0,255000.0
2008-08-01,GREATER MANCHESTER,2157,336180072.0,129000.0
2008-08-01,GWYNEDD,112,18839644.0,150000.0
2008-08-01,HALTON,85,12462975.0,132000.0
2008-08-01,HAMPSHIRE,1446,395751299.0,220000.0
2008-08-01,HARTLEPOOL,96,11141676.0,103000.0
2008-08-01,HEREFORDSHIRE,162,40346435.0,205000.0
2008-08-01,HERTFORDSHIRE,996,305559525.0,246000.0
2008-08-01,ISLE OF ANGLESEY,61,10685403.0,150000.0
2008-08-01,ISLE OF WIGHT,183,40573182.0,190000.0
2008-08-01,KENT,1390,344157280.0,195000.0
2008-08-01,LANCASHIRE,1076,170011397.0,130000.0
2008-08-01,LEICESTER,173,24320363.0,120000.0
2008-08-01,LEICESTERSHIRE,614,111803568.0,151000.0
2008-08-01,LINCOLNSHIRE,761,122658426.0,142000.0
2008-08-01,LUTON,157,26913120.0,155000.0
2008-08-01,MEDWAY,238,37958987.0,140125.0
2008-08-01,MERSEYSIDE,1053,153078131.0,125000.0
2008-08-01,MERTHYR TYDFIL,43,3883927.0,84000.0
2008-08-01,MIDDLESBROUGH,127,13962972.0,101000.0
2008-08-01,MILTON KEYNES,316,60693747.0,171000.0
2008-08-01,MONMOUTHSHIRE,59,13973975.0,200000.0
2008-08-01,NEATH PORT TALBOT,98,11721849.0,109000.0
2008-08-01,NEWPORT,101,13473601.0,124000.0
2008-08-01,NORFOLK,888,167129036.0,165000.0
2008-08-01,NORTH EAST LINCOLNSHIRE,181,20591171.0,101100.0
2008-08-01,NORTH LINCOLNSHIRE,142,19690382.0,123500.0
2008-08-01,NORTH SOMERSET,187,38415500.0,175000.0
2008-08-01,NORTH YORKSHIRE,609,138535029.0,175000.0
2008-08-01,NORTHAMPTONSHIRE,735,136953886.0,150000.0
2008-08-01,NORTHUMBERLAND,278,49261648.0,146500.0
2008-08-01,NOTTINGHAMSHIRE,733,116925655.0,129995.0
2008-08-01,OXFORDSHIRE,647,208876892.0,247000.0
2008-08-01,PEMBROKESHIRE,110,23311058.0,167500.0
2008-08-01,POOLE,179,59500532.0,220000.0
2008-08-01,PORTSMOUTH,226,36198502.0,144000.0
2008-08-01,POWYS,110,21828092.0,167500.0
2008-08-01,READING,161,37769670.0,208000.0
2008-08-01,REDCAR AND CLEVELAND,101,14258525.0,122000.0
2008-08-01,RHONDDA CYNON TAFF,149,15674055.0,94000.0
2008-08-01,RUTLAND,40,9867500.0,204250.0
2008-08-01,SHROPSHIRE,215,43080411.0,167300.0
2008-08-01,SLOUGH,122,24629921.0,189000.0
2008-08-01,SOMERSET,462,106471683.0,181000.0
2008-08-01,SOUTH GLOUCESTERSHIRE,227,47309017.0,179550.0
2008-08-01,SOUTH YORKSHIRE,1117,158661416.0,123000.0
2008-08-01,SOUTHAMPTON,278,47818737.0,153550.5
2008-08-01,SOUTHEND-ON-SEA,155,29842894.0,165000.0
2008-08-01,STAFFORDSHIRE,681,123589623.0,152000.0
2008-08-01,STOCKTON-ON-TEES,166,25264446.0,130625.0
2008-08-01,STOKE-ON-TRENT,250,26302535.0,97000.0
2008-08-01,SUFFOLK,717,143523689.0,162500.0
2008-08-01,SURREY,1202,466951479.0,282000.0
2008-08-01,SWANSEA,194,27929805.0,125000.0
2008-08-01,SWINDON,217,37285070.0,150000.0
2008-08-01,THE VALE OF GLAMORGAN,129,22898392.0,146722.0
2008-08-01,THURROCK,113,20594105.0,175000.0
2008-08-01,TORBAY,140,24973117.0,165000.0
2008-08-01,TORFAEN,54,7453827.0,115000.0
2008-08-01,TYNE AND WEAR,854,125672050.0,120000.0
2008-08-01,WARRINGTON,170,30355912.0,147326.0
2008-08-01,WARWICKSHIRE,526,115659233.0,180000.0
2008-08-01,WEST BERKSHIRE,172,51994460.0,247750.0
2008-08-01,WEST MIDLANDS,2020,323563137.0,132595.5
2008-08-01,WEST SUSSEX,847,227672149.0,220000.0
2008-08-01,WEST YORKSHIRE,2000,299598155.0,125000.0
2008-08-01,WILTSHIRE,468,118298168.0,200000.0
2008-08-01,WINDSOR AND MAIDENHEAD,153,60002430.0,330000.0
2008-08-01,WOKINGHAM,156,46618523.0,250000.0
2008-08-01,WORCESTERSHIRE,502,107497349.0,174000.0
2008-08-01,WREKIN,113,17107729.0,133500.0
2008-08-01,WREXHAM,92,15284853.0,141250.0
2008-08-01,YORK,175,36377244.0,179000.0
2008-09-01,BATH AND NORTH EAST SOMERSET,132,37117844.0,221000.0
2008-09-01,BEDFORD,6,1762400.0,185000.0
2008-09-01,BEDFORDSHIRE,301,64516634.0,184250.0
2008-09-01,BLACKBURN WITH DARWEN,99,11128106.0,94000.0
2008-09-01,BLACKPOOL,131,16577882.0,120000.0
2008-09-01,BLAENAU GWENT,36,3071178.0,79975.0
2008-09-01,BOURNEMOUTH,240,53649669.0,180000.0
2008-09-01,BRACKNELL FOREST,130,33109185.0,206250.0
2008-09-01,BRIDGEND,101,13840728.0,123995.0
2008-09-01,BRIGHTON AND HOVE,239,65167939.0,220000.0
2008-09-01,BUCKINGHAMSHIRE,373,141768146.0,249998.0
2008-09-01,CAERPHILLY,112,13000016.0,103500.0
2008-09-01,CAMBRIDGESHIRE,606,136929907.0,185000.0
2008-09-01,CARDIFF,294,53407575.0,160000.0
2008-09-01,CARMARTHENSHIRE,130,20250550.0,125000.0
2008-09-01,CENTRAL BEDFORDSHIRE,4,1737500.0,445000.0
2008-09-01,CEREDIGION,41,7360750.0,157000.0
2008-09-01,CHESHIRE,530,110908375.0,160000.0
2008-09-01,CHESHIRE EAST,4,786000.0,190000.0
2008-09-01,CHESHIRE WEST AND CHESTER,6,925145.0,147597.5
2008-09-01,CITY OF BRISTOL,381,73607065.0,162000.0
2008-09-01,CITY OF DERBY,193,25655591.0,118950.0
2008-09-01,CITY OF KINGSTON UPON HULL,223,21142431.0,80000.0
2008-09-01,CITY OF NOTTINGHAM,202,24105260.0,98250.0
2008-09-01,CITY OF PETERBOROUGH,151,22561027.0,131580.0
2008-09-01,CITY OF PLYMOUTH,227,31691941.0,130000.0
2008-09-01,CONWY,98,15240492.0,130000.0
2008-09-01,CORNWALL,443,106250262.0,205000.0
2008-09-01,COUNTY DURHAM,4,504945.0,132497.5
2008-09-01,CUMBRIA,369,68695890.0,146000.0
2008-09-01,DARLINGTON,123,16474280.0,109750.0
2008-09-01,DENBIGHSHIRE,90,12006000.0,123000.0
2008-09-01,DERBYSHIRE,568,97595174.0,140000.0
2008-09-01,DEVON,653,166696353.0,197500.0
2008-09-01,DORSET,370,97353807.0,228000.0
2008-09-01,DURHAM,398,51709968.0,100000.0
2008-09-01,EAST RIDING OF YORKSHIRE,272,49506135.0,149999.5
2008-09-01,EAST SUSSEX,472,118273132.0,200000.0
2008-09-01,ESSEX,1119,259938991.0,191000.0
2008-09-01,FLINTSHIRE,76,12315600.0,140000.0
2008-09-01,GLOUCESTERSHIRE,531,119939568.0,175000.0
2008-09-01,GREATER LONDON,5298,1998260233.0,255000.0
2008-09-01,GREATER MANCHESTER,1996,289426582.0,120000.0
2008-09-01,GWYNEDD,69,10045214.0,122500.0
2008-09-01,HALTON,78,10918608.0,112881.5
2008-09-01,HAMPSHIRE,1191,313970852.0,209000.0
2008-09-01,HARTLEPOOL,83,9493046.0,97000.0
2008-09-01,HEREFORDSHIRE,156,35084690.0,190000.0
2008-09-01,HERTFORDSHIRE,897,259401670.0,235000.0
2008-09-01,ISLE OF ANGLESEY,48,9759420.0,158750.0
2008-09-01,ISLE OF WIGHT,145,28093947.0,169950.0
2008-09-01,KENT,1288,296106103.0,186500.0
2008-09-01,LANCASHIRE,902,136063352.0,125000.0
2008-09-01,LEICESTER,203,28267647.0,124950.0
2008-09-01,LEICESTERSHIRE,547,98177593.0,148000.0
2008-09-01,LINCOLNSHIRE,664,106924051.0,138500.0
2008-09-01,LUTON,125,20580265.0,150000.0
2008-09-01,MEDWAY,205,35521121.0,156000.0
2008-09-01,MERSEYSIDE,912,127134426.0,124000.0
2008-09-01,MERTHYR TYDFIL,38,3954645.0,91975.0
2008-09-01,MIDDLESBROUGH,113,13577280.0,99000.0
2008-09-01,MILTON KEYNES,254,50562175.0,175000.0
2008-09-01,MONMOUTHSHIRE,55,12467421.0,183800.0
2008-09-01,NEATH PORT TALBOT,85,10279035.0,105000.0
2008-09-01,NEWPORT,79,11131136.0,117000.0
2008-09-01,NORFOLK,710,133390126.0,160000.0
2008-09-01,NORTH EAST LINCOLNSHIRE,149,18362540.0,102500.0
2008-09-01,NORTH LINCOLNSHIRE,146,18972436.0,115000.0
2008-09-01,NORTH SOMERSET,177,38525574.0,195000.0
2008-09-01,NORTH YORKSHIRE,471,100971596.0,170000.0
2008-09-01,NORTHAMPTONSHIRE,582,96824677.0,145000.0
2008-09-01,NORTHUMBERLAND,250,46007265.0,152250.0
2008-09-01,NOTTINGHAMSHIRE,660,98117044.0,126750.0
2008-09-01,OXFORDSHIRE,489,142450400.0,230000.0
2008-09-01,PEMBROKESHIRE,81,16439468.0,162000.0
2008-09-01,POOLE,164,41758262.0,204000.0
2008-09-01,PORTSMOUTH,161,25951939.0,145000.0
2008-09-01,POWYS,81,16467673.0,175000.0
2008-09-01,READING,136,33022070.0,204975.0
2008-09-01,REDCAR AND CLEVELAND,103,11730426.0,105000.0
2008-09-01,RHONDDA CYNON TAFF,165,16765372.0,87000.0
2008-09-01,RUTLAND,37,10530124.0,177000.0
2008-09-01,SHROPSHIRE,223,48313663.0,180000.0
2008-09-01,SLOUGH,82,16265165.0,185000.0
2008-09-01,SOMERSET,425,86161564.0,168500.0
2008-09-01,SOUTH GLOUCESTERSHIRE,214,40416452.0,170247.5
2008-09-01,SOUTH YORKSHIRE,1042,137331381.0,115000.0
2008-09-01,SOUTHAMPTON,191,32926672.0,155000.0
2008-09-01,SOUTHEND-ON-SEA,150,29538354.0,176000.0
2008-09-01,STAFFORDSHIRE,543,96040416.0,143000.0
2008-09-01,STOCKTON-ON-TEES,153,23856700.0,130000.0
2008-09-01,STOKE-ON-TRENT,211,22365240.0,95000.0
2008-09-01,SUFFOLK,643,137484565.0,163000.0
2008-09-01,SURREY,1020,374880515.0,263000.0
2008-09-01,SWANSEA,202,32058144.0,128756.0
2008-09-01,SWINDON,201,33543334.0,150000.0
2008-09-01,THE VALE OF GLAMORGAN,91,18213955.0,165000.0
2008-09-01,THURROCK,96,20611972.0,180000.0
2008-09-01,TORBAY,132,23411349.0,160000.0
2008-09-01,TORFAEN,58,7874290.0,120000.0
2008-09-01,TYNE AND WEAR,795,114561564.0,121000.0
2008-09-01,WARRINGTON,163,29395748.0,148000.0
2008-09-01,WARWICKSHIRE,442,86738920.0,159475.0
2008-09-01,WEST BERKSHIRE,112,33462372.0,236976.0
2008-09-01,WEST MIDLANDS,1729,260372995.0,125000.0
2008-09-01,WEST SUSSEX,730,188719490.0,205000.0
2008-09-01,WEST YORKSHIRE,1701,256981661.0,125000.0
2008-09-01,WILTSHIRE,413,100301434.0,190000.0
2008-09-01,WINDSOR AND MAIDENHEAD,106,45848459.0,306000.0
2008-09-01,WOKINGHAM,132,39021130.0,250000.0
2008-09-01,WORCESTERSHIRE,405,85219161.0,166500.0
2008-09-01,WREKIN,111,15077975.0,125000.0
2008-09-01,WREXHAM,71,11402974.0,130000.0
2008-09-01,YORK,167,31930674.0,165000.0
2008-10-01,BATH AND NORTH EAST SOMERSET,127,33020910.0,200000.0
2008-10-01,BEDFORD,6,2181995.0,302497.5
2008-10-01,BEDFORDSHIRE,337,69267225.0,179000.0
2008-10-01,BLACKBURN WITH DARWEN,113,13536520.0,110000.0
2008-10-01,BLACKPOOL,120,13098379.0,100000.0
2008-10-01,BLAENAU GWENT,39,3256914.0,75000.0
2008-10-01,BOURNEMOUTH,231,47449103.0,175000.0
2008-10-01,BRACKNELL FOREST,121,27548870.0,192500.0
2008-10-01,BRIDGEND,119,15512625.0,115000.0
2008-10-01,BRIGHTON AND HOVE,249,64655998.0,225000.0
2008-10-01,BUCKINGHAMSHIRE,405,146408577.0,249000.0
2008-10-01,CAERPHILLY,135,15948445.0,110000.0
2008-10-01,CAMBRIDGESHIRE,679,146611532.0,180000.0
2008-10-01,CARDIFF,354,60095907.0,150000.0
2008-10-01,CARMARTHENSHIRE,146,19851401.0,120000.0
2008-10-01,CENTRAL BEDFORDSHIRE,3,969990.0,250000.0
2008-10-01,CEREDIGION,50,8972944.0,156000.0
2008-10-01,CHESHIRE,485,97507483.0,157500.0
2008-10-01,CHESHIRE EAST,10,2777500.0,235250.0
2008-10-01,CHESHIRE WEST AND CHESTER,6,1228500.0,161250.0
2008-10-01,CITY OF BRISTOL,417,79198869.0,160500.0
2008-10-01,CITY OF DERBY,191,25635864.0,112500.0
2008-10-01,CITY OF KINGSTON UPON HULL,292,28647869.0,90000.0
2008-10-01,CITY OF NOTTINGHAM,214,25718624.0,100000.0
2008-10-01,CITY OF PETERBOROUGH,161,26173002.0,130000.0
2008-10-01,CITY OF PLYMOUTH,260,40008055.0,138975.0
2008-10-01,CONWY,111,19454445.0,139500.0
2008-10-01,CORNWALL,532,117209222.0,175000.0
2008-10-01,COUNTY DURHAM,14,1737047.0,104825.0
2008-10-01,CUMBRIA,439,78450378.0,149950.0
2008-10-01,DARLINGTON,118,16449919.0,117250.0
2008-10-01,DENBIGHSHIRE,83,14047486.0,145000.0
2008-10-01,DERBYSHIRE,629,95074651.0,130000.0
2008-10-01,DEVON,736,177159846.0,189972.5
2008-10-01,DORSET,434,119336854.0,225000.0
2008-10-01,DURHAM,426,50995083.0,99000.0
2008-10-01,EAST RIDING OF YORKSHIRE,335,57636795.0,140000.0
2008-10-01,EAST SUSSEX,494,115313810.0,182500.0
2008-10-01,ESSEX,1234,279890207.0,184875.0
2008-10-01,FLINTSHIRE,101,15404787.0,135000.0
2008-10-01,GLOUCESTERSHIRE,599,134708338.0,175000.0
2008-10-01,GREATER LONDON,5388,1896514281.0,250000.0
2008-10-01,GREATER MANCHESTER,2044,295330444.0,120000.0
2008-10-01,GWYNEDD,112,16614890.0,121250.0
2008-10-01,HALTON,94,11973391.0,114076.0
2008-10-01,HAMPSHIRE,1225,309567732.0,205000.0
2008-10-01,HARTLEPOOL,77,10843283.0,114000.0
2008-10-01,HEREFORDSHIRE,165,35857100.0,185000.0
2008-10-01,HERTFORDSHIRE,926,256071741.0,225000.0
2008-10-01,ISLE OF ANGLESEY,49,9921899.0,160000.0
2008-10-01,ISLE OF WIGHT,172,42368841.0,172497.5
2008-10-01,ISLES OF SCILLY,1,230000.0,230000.0
2008-10-01,KENT,1361,299418837.0,177500.0
2008-10-01,LANCASHIRE,1040,160988418.0,125000.0
2008-10-01,LEICESTER,217,31679595.0,125000.0
2008-10-01,LEICESTERSHIRE,566,99364032.0,147250.0
2008-10-01,LINCOLNSHIRE,765,115388948.0,135000.0
2008-10-01,LUTON,124,18205375.0,135000.0
2008-10-01,MEDWAY,220,34633417.0,140000.0
2008-10-01,MERSEYSIDE,911,124679401.0,122000.0
2008-10-01,MERTHYR TYDFIL,43,3957240.0,88000.0
2008-10-01,MIDDLESBROUGH,106,10969335.0,87000.0
2008-10-01,MILTON KEYNES,293,53871828.0,165000.0
2008-10-01,MONMOUTHSHIRE,64,12506603.0,170000.0
2008-10-01,NEATH PORT TALBOT,87,9266450.0,100000.0
2008-10-01,NEWPORT,121,17133416.0,129150.0
2008-10-01,NORFOLK,840,155452212.0,160000.0
2008-10-01,NORTH EAST LINCOLNSHIRE,166,18229111.0,92750.0
2008-10-01,NORTH LINCOLNSHIRE,130,16585489.0,123247.5
2008-10-01,NORTH SOMERSET,182,34436970.0,161500.0
2008-10-01,NORTH YORKSHIRE,540,117586185.0,170000.0
2008-10-01,NORTHAMPTONSHIRE,732,126814369.0,141250.0
2008-10-01,NORTHUMBERLAND,263,46795911.0,140000.0
