month,property_type,is_new_build,sales_volume,median_price,total_revenue
2006-01-01,O,0,3,22000.0,2763250.0
2006-01-01,S,0,20138,154000.0,3552132391.0
2006-01-01,S,1,849,170000.0,161418158.0
2006-01-01,T,0,24414,125500.0,3793118175.0
2006-01-01,T,1,1150,169995.0,222490839.0
2006-02-01,D,0,14030,245000.0,4129622053.0
2006-02-01,D,1,1387,240000.0,386686268.0
2006-02-01,F,0,12099,144000.0,2088186053.0
2006-02-01,F,1,4967,162750.0,916385783.0
2006-02-01,O,0,2,1742500.0,3485000.0
2006-02-01,S,0,20695,154000.0,3625258729.0
2006-02-01,S,1,966,165000.0,180442382.0
2006-02-01,T,0,25140,125000.0,3756671574.0
2006-02-01,T,1,1270,168625.0,238737283.0
2006-03-01,D,0,18018,245000.0,5342666492.0
2006-03-01,D,1,2259,244695.0,631053259.0
2006-03-01,F,0,15446,145000.0,2732253004.0
2006-03-01,F,1,6416,161131.5,1211330203.0
2006-03-01,O,0,1,75000.0,75000.0
2006-03-01,S,0,27337,153000.0,4773772043.0
2006-03-01,S,1,1589,169995.0,295455661.0
2006-03-01,T,0,32490,125000.0,4936900431.0
2006-03-01,T,1,2140,164995.0,397622012.0
2006-04-01,D,0,17870,249000.0,5387242232.0
2006-04-01,D,1,1904,247475.0,538877606.0
2006-04-01,F,0,13879,148000.0,2561587428.0
2006-04-01,F,1,5190,155012.5,970721858.0
2006-04-01,S,0,25651,156000.0,4575188507.0
2006-04-01,S,1,1293,172900.0,246834878.0
2006-04-01,T,0,29551,129950.0,4604946152.0
2006-04-01,T,1,1627,173000.0,318536604.0
2006-05-01,D,0,19638,249950.0,5906283841.0
2006-05-01,D,1,2194,249950.0,627643025.0
2006-05-01,F,0,15432,148000.0,2823158456.0
2006-05-01,F,1,5656,156500.0,1055171515.0
2006-05-01,S,0,28313,157500.0,5073230095.0
2006-05-01,S,1,1376,176472.5,268942080.0
2006-05-01,T,0,32586,130000.0,5081901734.0
2006-05-01,T,1,1882,172500.0,373591156.0
2006-06-01,D,0,22739,249950.0,6948136449.0
2006-06-01,D,1,3633,249950.0,1028478892.0
2006-06-01,F,0,18309,150000.0,3437929842.0
2006-06-01,F,1,8494,153980.0,1510903410.0
2006-06-01,O,0,1,58500.0,58500.0
2006-06-01,S,0,32262,158500.0,5882879656.0
2006-06-01,S,1,2321,178000.0,453603041.0
2006-06-01,T,0,37028,132000.0,5910982035.0
2006-06-01,T,1,3319,177000.0,651127461.0
2006-07-01,D,0,23706,250000.0,7530633827.0
2006-07-01,D,1,1849,249995.0,548470826.0
2006-07-01,F,0,17768,154000.0,3327075746.0
2006-07-01,F,1,5495,159950.0,1035654738.0
2006-07-01,O,0,1,57500.0,57500.0
2006-07-01,S,0,31962,164000.0,6059091936.0
2006-07-01,S,1,1158,176450.0,230281045.0
2006-07-01,T,0,35597,137000.0,5930874014.0
2006-07-01,T,1,1622,174250.0,334568628.0
2006-08-01,D,0,25847,265000.0,8393300593.0
2006-08-01,D,1,1937,249995.0,579012625.0
2006-08-01,F,0,18915,155000.0,3595614464.0
2006-08-01,F,1,5333,155850.0,988693339.0
2006-08-01,O,0,1,138000.0,138000.0
2006-08-01,S,0,33193,166500.0,6386171476.0
2006-08-01,S,1,1333,171000.0,258407142.0
2006-08-01,T,0,37651,138000.0,6274589445.0
2006-08-01,T,1,1513,179950.0,322814544.0
2006-09-01,D,0,23526,260000.0,7579481905.0
2006-09-01,D,1,2202,249950.0,632991852.0
2006-09-01,F,0,18759,155000.0,3548958510.0
2006-09-01,F,1,5440,154000.0,985310294.0
2006-09-01,O,0,3,132000.0,1679500.0
2006-09-01,S,0,31635,162950.0,5958542380.0
2006-09-01,S,1,1454,179950.0,291286661.0
2006-09-01,T,0,35697,136000.0,5921634534.0
2006-09-01,T,1,2014,177000.0,395799246.0
2006-10-01,D,0,23184,250000.0,7315660855.0
2006-10-01,D,1,1937,249950.0,557981379.0
2006-10-01,F,0,18142,154500.0,3404968584.0
2006-10-01,F,1,5130,160000.0,966400771.0
2006-10-01,O,0,4,113000.0,673000.0
2006-10-01,S,0,31138,163500.0,5846471094.0
2006-10-01,S,1,1377,185000.0,281158512.0
2006-10-01,T,0,35231,136000.0,5745947979.0
2006-10-01,T,1,1714,179725.0,339542014.0
2006-11-01,D,0,23183,250000.0,7406598664.0
2006-11-01,D,1,2023,249995.0,594501984.0
2006-11-01,F,0,18763,154000.0,3548295545.0
2006-11-01,F,1,5722,161469.0,1054342633.0
2006-11-01,O,0,3,65000.0,418500.0
2006-11-01,S,0,31465,163000.0,5880481846.0
2006-11-01,S,1,1346,180000.0,271908170.0
2006-11-01,T,0,35522,135000.0,5736038383.0
2006-11-01,T,1,1845,175000.0,357354378.0
2006-12-01,D,0,22741,250000.0,7099257317.0
2006-12-01,D,1,3238,249999.0,951354909.0
2006-12-01,F,0,19420,155000.0,3719810034.0
2006-12-01,F,1,8400,156995.0,1531686807.0
2006-12-01,O,0,2,3572481.0,7144962.0
2006-12-01,S,0,31870,164000.0,5987005668.0
2006-12-01,S,1,2313,182352.0,460544658.0
2006-12-01,T,0,35851,138000.0,5918662314.0
2006-12-01,T,1,3120,180000.0,613026574.0
2007-01-01,D,0,16656,263195.0,5482077101.0
2007-01-01,D,1,1038,250000.0,313415033.0
2007-01-01,F,0,15734,158000.0,3111470211.0
2007-01-01,F,1,3967,160500.0,750054336.0
2007-01-01,S,0,23458,165000.0,4490677637.0
2007-01-01,S,1,740,178750.0,149787475.0
2007-01-01,T,0,27884,138000.0,4769440692.0
2007-01-01,T,1,1045,175000.0,203883171.0
2007-02-01,D,0,16265,260000.0,5205806231.0
2007-02-01,D,1,1125,250000.0,357214089.0
2007-02-01,F,0,15552,155000.0,3023249431.0
2007-02-01,F,1,3665,159180.0,681111312.0
2007-02-01,O,0,1,25000.0,25000.0
2007-02-01,S,0,23463,164000.0,4452673514.0
2007-02-01,S,1,922,169995.0,177380735.0
2007-02-01,T,0,27348,137000.0,4538793496.0
2007-02-01,T,1,1121,179950.0,222818787.0
2007-03-01,D,0,19357,257500.0,6317829715.0
2007-03-01,D,1,1843,250000.0,557712530.0
2007-03-01,F,0,18638,156000.0,3652063508.0
2007-03-01,F,1,5329,157000.0,1001626471.0
2007-03-01,O,0,2,202125.0,404250.0
2007-03-01,O,1,1,10000.0,10000.0
2007-03-01,S,0,27882,162000.0,5233659706.0
2007-03-01,S,1,1405,179950.0,280448011.0
2007-03-01,T,0,33393,135000.0,5519829571.0
2007-03-01,T,1,1909,179950.0,383571243.0
2007-04-01,D,0,18159,265000.0,5896447578.0
2007-04-01,D,1,1399,250000.0,450624425.0
2007-04-01,F,0,16444,160000.0,3323461602.0
2007-04-01,F,1,4085,157500.0,754013986.0
2007-04-01,O,0,3,98000.0,245200.0
2007-04-01,S,0,25765,165000.0,4933896852.0
2007-04-01,S,1,1093,182950.0,225155585.0
2007-04-01,T,0,30097,139000.0,5138301496.0
2007-04-01,T,1,1415,182000.0,287196997.0
2007-05-01,D,0,20856,269950.0,6888502717.0
2007-05-01,D,1,1507,265000.0,481349018.0
2007-05-01,F,0,18966,163000.0,3829549728.0
2007-05-01,F,1,4963,165000.0,953381715.0
2007-05-01,O,0,4,28333.5,251167.0
2007-05-01,S,0,29343,167500.0,5707083550.0
2007-05-01,S,1,1152,180472.0,235477304.0
2007-05-01,T,0,33101,140000.0,5662517629.0
2007-05-01,T,1,1558,185995.0,315593159.0
2007-06-01,D,0,23012,270000.0,7657855387.0
2007-06-01,D,1,2466,259950.0,747609439.0
2007-06-01,F,0,21663,164000.0,4399050790.0
2007-06-01,F,1,6976,159950.0,1237559179.0
2007-06-01,O,0,2,168500.0,337000.0
2007-06-01,S,0,32144,169950.0,6318938710.0
2007-06-01,S,1,1850,187562.5,379499112.0
2007-06-01,T,0,36769,143000.0,6437435360.0
2007-06-01,T,1,2743,186495.0,549362756.0
2007-07-01,D,0,23848,279000.0,8324412523.0
2007-07-01,D,1,1042,265000.0,324728128.0
2007-07-01,F,0,20745,165000.0,4342369827.0
2007-07-01,F,1,4426,159900.0,803014008.0
2007-07-01,O,0,6,148650.0,1159700.0
2007-07-01,S,0,32082,174000.0,6602566230.0
2007-07-01,S,1,853,184950.0,177215545.0
2007-07-01,T,0,36391,147000.0,6752758534.0
2007-07-01,T,1,1144,179950.0,223553039.0
2007-08-01,D,0,26368,285000.0,9228561160.0
2007-08-01,D,1,1084,262300.0,333829031.0
2007-08-01,F,0,22229,165109.0,4617639566.0
2007-08-01,F,1,3711,156000.0,669024427.0
2007-08-01,O,0,4,17250.0,85500.0
2007-08-01,S,0,34728,175000.0,7198408722.0
2007-08-01,S,1,835,184950.0,170719466.0
2007-08-01,T,0,38487,148000.0,7037107170.0
2007-08-01,T,1,1098,184700.0,221676323.0
2007-09-01,D,0,19581,285000.0,7000030031.0
2007-09-01,D,1,978,269995.0,305295889.0
2007-09-01,F,0,18288,165500.0,3850163357.0
2007-09-01,F,1,3832,159950.0,716606579.0
2007-09-01,O,0,2,12959.0,25918.0
2007-09-01,S,0,26616,172000.0,5443840099.0
2007-09-01,S,1,770,189950.0,157912467.0
2007-09-01,T,0,30270,147000.0,5475510145.0
2007-09-01,T,1,1049,185000.0,212260011.0
2007-10-01,D,0,20383,282000.0,7181820371.0
2007-10-01,D,1,980,267597.5,304964484.0
2007-10-01,F,0,19555,165691.0,3991264415.0
2007-10-01,F,1,4620,163000.0,841342125.0
2007-10-01,O,0,1,4000.0,4000.0
2007-10-01,S,0,27614,173500.0,5595155567.0
2007-10-01,S,1,769,189950.0,155592744.0
2007-10-01,T,0,31237,147000.0,5577311977.0
2007-10-01,T,1,1048,187077.5,221782887.0
2007-11-01,D,0,19786,277875.0,6721247443.0
2007-11-01,D,1,1044,259995.0,322424518.0
2007-11-01,F,0,18660,165000.0,3754399984.0
2007-11-01,F,1,4258,157950.0,772830808.0
2007-11-01,O,0,5,66600.0,299200.0
2007-11-01,O,1,1,15000.0,15000.0
2007-11-01,S,0,27782,170000.0,5533921106.0
2007-11-01,S,1,943,189950.0,200447146.0
2007-11-01,T,0,30840,144000.0,5445359019.0
2007-11-01,T,1,1115,184995.0,231113138.0
2007-12-01,D,0,14932,275000.0,5033925885.0
2007-12-01,D,1,1661,262000.0,498364957.0
2007-12-01,F,0,15296,161000.0,3083345263.0
2007-12-01,F,1,5223,153000.0,918748303.0
2007-12-01,O,0,6,370500.0,1826000.0
2007-12-01,S,0,20510,170000.0,4046806261.0
2007-12-01,S,1,1357,190000.0,280653734.0
2007-12-01,T,0,23539,145000.0,4066164766.0
2007-12-01,T,1,2011,190000.0,409189039.0
2008-01-01,D,0,10710,279000.0,3757332062.0
2008-01-01,D,1,490,249972.5,151847644.0
2008-01-01,F,0,11712,164000.0,2432238186.0
2008-01-01,F,1,2467,150000.0,446616710.0
2008-01-01,O,0,2,79575.0,159150.0
2008-01-01,S,0,15135,170000.0,3046395292.0
2008-01-01,S,1,425,179950.0,86649973.0
2008-01-01,T,0,18128,142000.0,3245330611.0
2008-01-01,T,1,655,175000.0,130220970.0
2008-02-01,D,0,10889,271500.0,3709369250.0
2008-02-01,D,1,550,250000.0,172446969.0
2008-02-01,F,0,12137,161000.0,2430172422.0
2008-02-01,F,1,2812,159950.0,544804103.0
2008-02-01,O,0,4,9500.0,1774000.0
2008-02-01,S,0,16442,166500.0,3228537190.0
2008-02-01,S,1,496,183247.5,102903371.0
2008-02-01,T,0,19603,138000.0,3326199171.0
2008-02-01,T,1,762,180000.0,168971057.0
2008-03-01,D,0,10555,270000.0,3619588887.0
2008-03-01,D,1,897,250000.0,276031971.0
2008-03-01,F,0,10246,159950.0,2036449748.0
2008-03-01,F,1,3926,163850.0,751571547.0
2008-03-01,O,0,4,115000.0,520220.0
2008-03-01,S,0,14861,165000.0,2900679811.0
2008-03-01,S,1,838,184972.5,168838973.0
2008-03-01,T,0,17678,139995.0,3032313608.0
2008-03-01,T,1,1238,173690.0,237872588.0
2008-04-01,D,0,11424,274000.0,3956123554.0
2008-04-01,D,1,1002,253225.0,310864117.0
2008-04-01,F,0,10575,160000.0,2173740178.0
2008-04-01,F,1,4255,162995.0,809911196.0
2008-04-01,O,0,1,140227.0,140227.0
2008-04-01,S,0,16233,165000.0,3170469034.0
2008-04-01,S,1,947,187100.0,193669161.0
2008-04-01,T,0,19160,139000.0,3321262029.0
2008-04-01,T,1,1208,177572.5,232844037.0
2008-05-01,D,0,12091,270000.0,4094072617.0
2008-05-01,D,1,1095,265000.0,345995884.0
2008-05-01,F,0,10747,160778.0,2237260379.0
2008-05-01,F,1,4045,165950.0,778930425.0
2008-05-01,O,0,1,20000.0,20000.0
2008-05-01,S,0,17415,167000.0,3428312232.0
2008-05-01,S,1,968,188297.5,199676441.0
2008-05-01,T,0,19675,140000.0,3423014066.0
2008-05-01,T,1,1226,179950.0,245821445.0
2008-06-01,D,0,10399,269995.0,3544866773.0
2008-06-01,D,1,1693,250000.0,497457101.0
2008-06-01,F,0,9271,157500.0,1913842993.0
2008-06-01,F,1,5068,160000.0,994101459.0
2008-06-01,O,0,3,23275.0,487225.0
2008-06-01,S,0,14619,165000.0,2861096868.0
2008-06-01,S,1,1394,188950.0,283409426.0
2008-06-01,T,0,16527,139000.0,2884396849.0
2008-06-01,T,1,2015,184995.0,398402807.0
2008-07-01,D,0,10718,275000.0,3797929958.0
2008-07-01,D,1,804,257497.5,252695256.0
2008-07-01,F,0,8602,160000.0,1746535275.0
2008-07-01,F,1,3370,161850.0,646945211.0
2008-07-01,O,0,1,322500.0,322500.0
2008-07-01,S,0,14164,167000.0,2847426062.0
2008-07-01,S,1,694,175000.0,137171925.0
2008-07-01,T,0,15320,139000.0,2805522706.0
2008-07-01,T,1,869,173440.0,170521284.0
2008-08-01,D,0,10276,267000.0,3571247180.0
2008-08-01,D,1,764,260000.0,242118521.0
2008-08-01,F,0,7571,159950.0,1527929985.0
2008-08-01,F,1,2802,155000.0,532831602.0
2008-08-01,O,0,2,31594.5,63189.0
2008-08-01,S,0,13202,165000.0,2602445092.0
2008-08-01,S,1,713,174995.0,136027232.0
2008-08-01,T,0,13638,138000.0,2366796449.0
2008-08-01,T,1,938,175000.0,178494454.0
2008-09-01,D,0,8465,260000.0,2911802906.0
2008-09-01,D,1,812,249995.0,248572673.0
2008-09-01,F,0,6344,153000.0,1276141508.0
2008-09-01,F,1,3042,144950.0,553037178.0
2008-09-01,O,0,1,25000.0,25000.0
2008-09-01,S,0,10914,160000.0,2074430510.0
2008-09-01,S,1,719,173865.0,135075160.0
2008-09-01,T,0,11782,133000.0,2025829898.0
2008-09-01,T,1,1146,165000.0,215180400.0
2008-10-01,D,0,9241,250000.0,3064748973.0
2008-10-01,D,1,901,250000.0,268136225.0
2008-10-01,F,0,6597,149950.0,1259851813.0
2008-10-01,F,1,3070,140000.0,537709915.0
2008-10-01,O,0,1,4958.0,4958.0
2008-10-01,S,0,12211,156500.0,2288507554.0
2008-10-01,S,1,807,173250.0,153212339.0
2008-10-01,T,0,12845,129950.0,2055340869.0
2008-10-01,T,1,1092,162672.5,198160306.0
2008-11-01,D,0,7479,248250.0,2346522710.0
2008-11-01,D,1,801,249950.0,222706785.0
2008-11-01,F,0,5043,145000.0,969684161.0
2008-11-01,F,1,2781,140000.0,480128422.0
2008-11-01,O,0,2,33616.5,67233.0
2008-11-01,S,0,9640,153000.0,1709020824.0
2008-11-01,S,1,782,164950.0,139338272.0
2008-11-01,T,0,10230,125000.0,1617039521.0
2008-11-01,T,1,1009,162250.0,177499164.0
2008-12-01,D,0,7727,243000.0,2375855653.0
2008-12-01,D,1,1230,243900.0,336404206.0
2008-12-01,F,0,5398,145000.0,996422205.0
2008-12-01,F,1,3951,135000.0,621893569.0
2008-12-01,O,0,2,128400.0,256800.0
2008-12-01,S,0,9969,152000.0,1782874749.0
2008-12-01,S,1,1149,166950.0,203752300.0
2008-12-01,T,0,10411,128000.0,1621230121.0
2008-12-01,T,1,1731,160000.0,302720417.0
2009-01-01,D,0,5773,249500.0,1853877043.0
2009-01-01,D,1,391,248750.0,111076116.0
2009-01-01,F,0,3857,140000.0,723756718.0
2009-01-01,F,1,1662,141000.0,281925514.0
2009-01-01,O,0,1,276000.0,276000.0
2009-01-01,S,0,7231,150000.0,1293053539.0
2009-01-01,S,1,397,160000.0,71319172.0
2009-01-01,T,0,7634,125000.0,1185830691.0
2009-01-01,T,1,561,160000.0,98851406.0
2009-02-01,D,0,5783,237500.0,1711332572.0
2009-02-01,D,1,473,239995.0,128892641.0
2009-02-01,F,0,3849,143000.0,720941122.0
2009-02-01,F,1,1932,139000.0,312598205.0
2009-02-01,O,0,1,247532.0,247532.0
2009-02-01,S,0,7495,150000.0,1321478300.0
2009-02-01,S,1,414,163937.5,72790322.0
2009-02-01,T,0,7785,126500.0,1224907244.0
2009-02-01,T,1,677,157000.0,116961424.0
2009-03-01,D,0,7220,235000.0,2127462470.0
2009-03-01,D,1,763,233000.0,201144007.0
2009-03-01,F,0,4886,140000.0,905396976.0
2009-03-01,F,1,2847,134995.0,461260499.0
2009-03-01,O,0,1,19000.0,19000.0
2009-03-01,S,0,9726,145250.0,1672509247.0
2009-03-01,S,1,782,160000.0,139791023.0
2009-03-01,T,0,10097,124000.0,1537427508.0
2009-03-01,T,1,1114,159000.0,188278986.0
2009-04-01,D,0,8910,240000.0,2612131337.0
2009-04-01,D,1,716,239995.0,192475258.0
2009-04-01,F,0,5242,140000.0,996180782.0
2009-04-01,F,1,2360,140000.0,405081614.0
2009-04-01,S,0,11106,150000.0,1917721131.0
2009-04-01,S,1,631,168950.0,116844879.0
2009-04-01,T,0,11096,127500.0,1766775519.0
2009-04-01,T,1,908,161997.5,161504134.0
2009-05-01,D,0,10183,240000.0,2987547926.0
2009-05-01,D,1,812,240000.0,232930514.0
2009-05-01,F,0,5988,145000.0,1147566338.0
2009-05-01,F,1,2505,144995.0,439870940.0
2009-05-01,O,0,2,57495.0,114990.0
2009-05-01,S,0,13029,152000.0,2297597961.0
2009-05-01,S,1,739,166372.0,137742056.0
2009-05-01,T,0,12441,132000.0,2018640072.0
2009-05-01,T,1,1078,165625.0,194983741.0
2009-06-01,D,0,11261,242500.0,3407308678.0
2009-06-01,D,1,1443,238612.0,389770766.0
2009-06-01,F,0,6803,149000.0,1379241983.0
2009-06-01,F,1,3714,140000.0,626510837.0
2009-06-01,O,0,1,650000.0,650000.0
2009-06-01,S,0,14336,155000.0,2552332622.0
2009-06-01,S,1,1195,167500.0,218566505.0
2009-06-01,T,0,13750,134995.0,2306925420.0
2009-06-01,T,1,1808,165000.0,324865593.0
2009-07-01,D,0,14983,249999.0,4741627674.0
2009-07-01,D,1,861,245995.0,254389668.0
2009-07-01,F,0,8151,150000.0,1653898059.0
2009-07-01,F,1,2982,150000.0,558068564.0
2009-07-01,O,0,3,50312.0,255433.0
2009-07-01,S,0,17995,160000.0,3385908972.0
2009-07-01,S,1,717,169950.0,133301432.0
2009-07-01,T,0,17184,140000.0,3080808862.0
2009-07-01,T,1,1075,169000.0,203883761.0
2009-08-01,D,0,14330,250000.0,4616939225.0
2009-08-01,D,1,805,245000.0,233999809.0
2009-08-01,F,0,7649,156000.0,1581514849.0
2009-08-01,F,1,2474,155000.0,468855361.0
2009-08-01,O,0,2,95000.0,190000.0
2009-08-01,O,1,16,93092.0,1489472.0
2009-08-01,S,0,16460,162000.0,3194834972.0
2009-08-01,S,1,706,170250.0,134935216.0
2009-08-01,T,0,15716,142000.0,2841780378.0
2009-08-01,T,1,944,169995.0,179055724.0
2009-09-01,D,0,13807,250000.0,4475369933.0
2009-09-01,D,1,877,245000.0,250190284.0
2009-09-01,F,0,8341,160000.0,1808628360.0
2009-09-01,F,1,2790,145000.0,504090486.0
2009-09-01,O,0,4,11450.0,118175.0
2009-09-01,S,0,16063,163500.0,3124547886.0
2009-09-01,S,1,736,174972.5,141503073.0
2009-09-01,T,0,15512,141832.5,2851401231.0
2009-09-01,T,1,1129,165000.0,210152094.0
2009-10-01,D,0,15535,250000.0,4995859775.0
2009-10-01,D,1,993,247500.0,291751486.0
2009-10-01,F,0,9084,159000.0,1925685142.0
2009-10-01,F,1,2845,145000.0,516065114.0
2009-10-01,O,0,3,23080.0,148080.0
2009-10-01,S,0,18441,162000.0,3544992383.0
2009-10-01,S,1,827,170000.0,156520085.0
2009-10-01,T,0,17707,142000.0,3171244473.0
2009-10-01,T,1,1148,162000.0,206314917.0
2009-11-01,D,0,14154,250000.0,4608140624.0
2009-11-01,D,1,962,245000.0,267015040.0
2009-11-01,F,0,8804,158000.0,1845311954.0
2009-11-01,F,1,2830,146997.5,517248275.0
2009-11-01,S,0,16780,165000.0,3247977471.0
2009-11-01,S,1,862,175000.0,170895212.0
2009-11-01,T,0,16305,145000.0,2920096905.0
2009-11-01,T,1,1218,166247.5,226396041.0
2009-12-01,D,0,16377,245000.0,5016938779.0
2009-12-01,D,1,1535,243600.0,416990227.0
2009-12-01,F,0,11597,155000.0,2289500338.0
2009-12-01,F,1,3935,150000.0,729485487.0
2009-12-01,O,0,2,6000.0,12000.0
2009-12-01,S,0,21652,160000.0,4053044240.0
2009-12-01,S,1,1330,170000.0,252653325.0
2009-12-01,T,0,21071,148000.0,3775428425.0
2009-12-01,T,1,1944,169950.0,364895397.0
2010-01-01,D,0,8180,285000.0,2922162719.0
2010-01-01,D,1,429,245950.0,124370745.0
2010-01-01,F,0,5827,180000.0,1395556395.0
2010-01-01,F,1,1720,167000.0,358557996.0
2010-01-01,O,0,2,207500.0,415000.0
2010-01-01,S,0,9289,179000.0,1982819029.0
2010-01-01,S,1,376,169997.5,72014288.0
2010-01-01,T,0,9932,140000.0,2022155706.0
2010-01-01,T,1,571,168000.0,109105030.0
2010-02-01,D,0,9359,270000.0,3180695327.0
2010-02-01,D,1,707,249995.0,201579275.0
2010-02-01,F,0,6710,160000.0,1436859208.0
2010-02-01,F,1,1849,152000.0,358957421.0
2010-02-01,S,0,11297,168000.0,2278261016.0
2010-02-01,S,1,545,170000.0,105218551.0
2010-02-01,T,0,11699,140000.0,2188158383.0
2010-02-01,T,1,816,168475.0,156776403.0
2010-03-01,D,0,11064,262500.0,3711647533.0
2010-03-01,D,1,882,245000.0,252499949.0
2010-03-01,F,0,7983,159000.0,1707870574.0
2010-03-01,F,1,2563,152500.0,489301864.0
2010-03-01,O,0,1,7000.0,7000.0
2010-03-01,O,1,1,1165065.0,1165065.0
2010-03-01,S,0,13623,164000.0,2675191206.0
2010-03-01,S,1,810,169997.5,152875093.0
2010-03-01,T,0,14067,138500.0,2630201637.0
2010-03-01,T,1,1167,166245.0,214625026.0
2010-04-01,D,0,11611,250000.0,3842146942.0
2010-04-01,D,1,896,249995.0,262627793.0
2010-04-01,F,0,7997,165000.0,1814238636.0
2010-04-01,F,1,2037,155000.0,377323474.0
2010-04-01,O,0,2,11000.0,22000.0
2010-04-01,S,0,14186,164950.0,2785768835.0
2010-04-01,S,1,665,175000.0,130907855.0
2010-04-01,T,0,14518,141997.5,2700434569.0
2010-04-01,T,1,993,170000.0,189340117.0
2010-05-01,D,0,11502,260000.0,3785449912.0
2010-05-01,D,1,899,249950.0,271502943.0
2010-05-01,F,0,7780,165000.0,1709148068.0
2010-05-01,F,1,2470,161975.0,477868102.0
2010-05-01,O,0,4,44625.0,167250.0
2010-05-01,O,1,1,6000.0,6000.0
2010-05-01,S,0,14327,166000.0,2850189315.0
2010-05-01,S,1,689,175000.0,133551157.0
2010-05-01,T,0,14096,145000.0,2594215436.0
2010-05-01,T,1,1040,167250.0,190351289.0
2010-06-01,D,0,13809,270000.0,4716362625.0
2010-06-01,D,1,1596,240000.0,438916999.0
2010-06-01,F,0,9375,169950.0,2147338875.0
2010-06-01,F,1,2863,161000.0,586261803.0
2010-06-01,O,0,3,43333.0,178933.0
2010-06-01,S,0,16357,168000.0,3325546383.0
2010-06-01,S,1,1247,174000.0,234781002.0
2010-06-01,T,0,16342,147500.0,3112762140.0
2010-06-01,T,1,1959,171995.0,372750718.0
2010-07-01,D,0,16076,278000.0,5721569111.0
2010-07-01,D,1,870,249950.0,272815816.0
2010-07-01,F,0,9977,170000.0,2290822815.0
2010-07-01,F,1,1910,165000.0,420347760.0
2010-07-01,O,0,4,25000.0,645000.0
2010-07-01,S,0,19259,171000.0,4053841459.0
2010-07-01,S,1,687,170000.0,131977475.0
2010-07-01,T,0,18380,150000.0,3759769255.0
2010-07-01,T,1,1018,169995.0,192684110.0
2010-08-01,D,0,14937,281000.0,5344962769.0
2010-08-01,D,1,822,249995.0,248732851.0
2010-08-01,F,0,9161,167500.0,2047362582.0
2010-08-01,F,1,1781,160000.0,372356743.0
2010-08-01,S,0,17104,174950.0,3634220005.0
2010-08-01,S,1,722,174997.5,144307078.0
2010-08-01,T,0,16747,152000.0,3369152494.0
2010-08-01,T,1,949,167000.0,179641049.0
2010-09-01,D,0,13395,280000.0,4796380129.0
2010-09-01,D,1,978,238048.0,270154690.0
2010-09-01,F,0,8920,170000.0,2077635463.0
2010-09-01,F,1,2194,165000.0,438341469.0
2010-09-01,O,0,7,41000.0,447634.0
2010-09-01,S,0,15310,170000.0,3229540240.0
2010-09-01,S,1,836,170000.0,152998900.0
2010-09-01,T,0,15261,149950.0,2982735362.0
2010-09-01,T,1,1304,165000.0,236297340.0
2010-10-01,D,0,13535,270000.0,4655172732.0
2010-10-01,D,1,955,249950.0,272725239.0
2010-10-01,F,0,8636,165000.0,1903690846.0
2010-10-01,F,1,1947,160000.0,382311538.0
2010-10-01,O,0,5,175000.0,861894.0
2010-10-01,S,0,16367,166500.0,3295397174.0
2010-10-01,S,1,735,176995.0,149896009.0
2010-10-01,T,0,16144,143500.0,3067773182.0
2010-10-01,T,1,1037,175000.0,205953708.0
2010-11-01,D,0,13021,261000.0,4428165726.0
2010-11-01,D,1,963,249000.0,282066396.0
2010-11-01,F,0,8461,162000.0,1819785471.0
2010-11-01,F,1,1907,165000.0,405195111.0
2010-11-01,O,0,3,25000.0,555000.0
2010-11-01,O,1,1,301650.0,301650.0
2010-11-01,S,0,15463,165000.0,3041273582.0
2010-11-01,S,1,720,174995.0,141921776.0
2010-11-01,T,0,15333,142500.0,2886385596.0
2010-11-01,T,1,1150,162250.0,209844596.0
2010-12-01,D,0,12348,256625.0,4135874427.0
2010-12-01,D,1,1453,249950.0,414209358.0
2010-12-01,F,0,8410,165000.0,1896636962.0
2010-12-01,F,1,2500,155000.0,506703649.0
2010-12-01,O,0,5,105000.0,699250.0
2010-12-01,S,0,15107,163500.0,2978006554.0
2010-12-01,S,1,1090,169995.0,207442632.0
2010-12-01,T,0,15173,140000.0,2808526479.0
2010-12-01,T,1,1531,169995.0,281836581.0
2011-01-01,D,0,8096,269972.5,2819247345.0
2011-01-01,D,1,472,249950.0,139358316.0
2011-01-01,F,0,6246,169950.0,1465903470.0
2011-01-01,F,1,1250,166000.0,273313780.0
2011-01-01,O,0,5,250164.0,1718353.0
2011-01-01,S,0,10283,164500.0,2096283515.0
2011-01-01,S,1,376,167439.5,74687705.0
2011-01-01,T,0,10798,140000.0,2133781755.0
2011-01-01,T,1,611,160546.0,113923805.0
2011-02-01,D,0,8480,250000.0,2837990318.0
2011-02-01,D,1,560,240500.0,161105405.0
2011-02-01,F,0,6457,160000.0,1416196593.0
2011-02-01,F,1,1407,163950.0,324416398.0
2011-02-01,O,0,3,40000.0,510000.0
2011-02-01,S,0,10689,160000.0,2121973596.0
2011-02-01,S,1,444,169225.0,87076099.0
2011-02-01,T,0,11387,139950.0,2112114142.0
2011-02-01,T,1,673,163950.0,123076781.0
2011-03-01,D,0,9674,250000.0,3408929309.0
2011-03-01,D,1,875,245000.0,247173597.0
2011-03-01,F,0,7146,160000.0,1683593102.0
