month,county,sales_volume,median_price,vol_prev_year,med_prev_year,yoy_sales_volume,yoy_median_price
1995-04-01,WINDSOR AND MAIDENHEAD,213,94500.0,,,,
1995-04-01,WOKINGHAM,229,82000.0,,,,
1995-04-01,WORCESTERSHIRE,574,56500.0,,,,
1995-04-01,WREKIN,1,900.0,,,,
1995-04-01,WREXHAM,3,50000.0,,,,
1995-04-01,YORK,131,51000.0,,,,
1995-05-01,AVON,1321,54500.0,,,,
1995-05-01,BATH AND NORTH EAST SOMERSET,6,84000.0,,,,
1995-05-01,BEDFORD,2,147500.0,,,,
1995-05-01,BEDFORDSHIRE,636,58000.0,,,,
1995-05-01,BERKSHIRE,203,71500.0,,,,
1995-05-01,BLACKBURN WITH DARWEN,3,30000.0,,,,
1995-05-01,BLACKPOOL,205,42000.0,,,,
1995-05-01,BLAENAU GWENT,70,31500.0,,,,
1995-05-01,BOURNEMOUTH,256,52750.0,,,,
1995-05-01,BRACKNELL FOREST,212,82975.0,,,,
1995-05-01,BRIDGEND,1,41995.0,,,,
1995-05-01,BRIGHTON AND HOVE,8,23000.0,,,,
1995-05-01,BUCKINGHAMSHIRE,674,80500.0,,,,
1995-05-01,CAERPHILLY,7,37995.0,,,,
1995-05-01,CAMBRIDGESHIRE,991,55500.0,,,,
1995-05-01,CARDIFF,302,51975.0,,,,
1995-05-01,CARMARTHENSHIRE,3,53500.0,,,,
1995-05-01,CENTRAL BEDFORDSHIRE,1,55000.0,,,,
1995-05-01,CEREDIGION,46,45250.0,,,,
1995-05-01,CHESHIRE,839,58000.0,,,,
1995-05-01,CHESHIRE EAST,3,38000.0,,,,
1995-05-01,CHESHIRE WEST AND CHESTER,2,45500.0,,,,
1995-05-01,CITY OF BRISTOL,15,43000.0,,,,
1995-05-01,CITY OF DERBY,4,37250.0,,,,
1995-05-01,CITY OF KINGSTON UPON HULL,7,29000.0,,,,
1995-05-01,CITY OF NOTTINGHAM,5,42950.0,,,,
1995-05-01,CITY OF PLYMOUTH,5,25000.0,,,,
1995-05-01,CLEVELAND,139,43000.0,,,,
1995-05-01,CLWYD,432,44000.0,,,,
1995-05-01,CONWY,4,28750.0,,,,
1995-05-01,CORNWALL,653,48000.0,,,,
1995-05-01,COUNTY DURHAM,7,23000.0,,,,
1995-05-01,CUMBRIA,592,47500.0,,,,
1995-05-01,DARLINGTON,109,49000.0,,,,
1995-05-01,DENBIGHSHIRE,3,59995.0,,,,
1995-05-01,DERBYSHIRE,1168,45000.0,,,,
1995-05-01,DEVON,1279,52000.0,,,,
1995-05-01,DORSET,625,64950.0,,,,
1995-05-01,DURHAM,642,38500.0,,,,
1995-05-01,DYFED,170,40000.0,,,,
1995-05-01,EAST RIDING OF YORKSHIRE,16,66497.5,,,,
1995-05-01,EAST SUSSEX,1243,55000.0,,,,
1995-05-01,ESSEX,1907,58000.0,,,,
1995-05-01,FLINTSHIRE,3,46500.0,,,,
1995-05-01,GLOUCESTERSHIRE,795,56400.0,,,,
1995-05-01,GREATER LONDON,9471,72500.0,,,,
1995-05-01,GREATER MANCHESTER,2755,43000.0,,,,
1995-05-01,GWENT,174,44975.0,,,,
1995-05-01,GWYNEDD,206,43500.0,,,,
1995-05-01,HALTON,118,45000.0,,,,
1995-05-01,HAMPSHIRE,1849,66500.0,,,,
1995-05-01,HARTLEPOOL,102,36475.0,,,,
1995-05-01,HEREFORD AND WORCESTER,200,59950.0,,,,
1995-05-01,HEREFORDSHIRE,1,182000.0,,,,
1995-05-01,HERTFORDSHIRE,1594,72000.0,,,,
1995-05-01,HUMBERSIDE,1202,42350.0,,,,
1995-05-01,ISLE OF ANGLESEY,1,30000.0,,,,
1995-05-01,ISLE OF WIGHT,218,45250.0,,,,
1995-05-01,KENT,2191,55500.0,,,,
1995-05-01,LANCASHIRE,1597,43000.0,,,,
1995-05-01,LEICESTER,250,39000.0,,,,
1995-05-01,LEICESTERSHIRE,882,50975.0,,,,
1995-05-01,LINCOLNSHIRE,932,43724.5,,,,
1995-05-01,LUTON,230,44000.0,,,,
1995-05-01,MEDWAY,5,51000.0,,,,
1995-05-01,MERSEYSIDE,1462,42500.0,,,,
1995-05-01,MERTHYR TYDFIL,43,30000.0,,,,
1995-05-01,MID GLAMORGAN,427,39750.0,,,,
1995-05-01,MIDDLESBROUGH,159,39000.0,,,,
1995-05-01,MILTON KEYNES,349,55000.0,,,,
1995-05-01,MONMOUTHSHIRE,2,102750.0,,,,
1995-05-01,NEATH PORT TALBOT,6,4000.0,,,,
1995-05-01,NEWPORT,160,43000.0,,,,
1995-05-01,NORFOLK,1091,47750.0,,,,
1995-05-01,NORTH EAST LINCOLNSHIRE,6,30625.0,,,,
1995-05-01,NORTH LINCOLNSHIRE,1,25000.0,,,,
1995-05-01,NORTH SOMERSET,4,84500.0,,,,
1995-05-01,NORTH YORKSHIRE,939,58000.0,,,,
1995-05-01,NORTHAMPTONSHIRE,1017,46500.0,,,,
1995-05-01,NORTHUMBERLAND,385,49950.0,,,,
1995-05-01,NOTTINGHAMSHIRE,1130,44500.0,,,,
1995-05-01,OXFORDSHIRE,937,69950.0,,,,
1995-05-01,PEMBROKESHIRE,2,32700.0,,,,
1995-05-01,POOLE,246,62725.0,,,,
1995-05-01,PORTSMOUTH,289,47000.0,,,,
1995-05-01,POWYS,111,51300.0,,,,
1995-05-01,READING,228,58000.0,,,,
1995-05-01,REDCAR AND CLEVELAND,2,11500.0,,,,
1995-05-01,RHONDDA CYNON TAFF,3,47000.0,,,,
1995-05-01,RUTLAND,44,80500.0,,,,
1995-05-01,SHROPSHIRE,666,50000.0,,,,
1995-05-01,SLOUGH,144,55825.0,,,,
1995-05-01,SOMERSET,729,53450.0,,,,
1995-05-01,SOUTH GLAMORGAN,136,49372.5,,,,
1995-05-01,SOUTH GLOUCESTERSHIRE,6,64975.0,,,,
1995-05-01,SOUTH YORKSHIRE,1332,40000.0,,,,
1995-05-01,SOUTHAMPTON,312,49000.0,,,,
1995-05-01,SOUTHEND-ON-SEA,266,48750.0,,,,
1995-05-01,STAFFORDSHIRE,993,51500.0,,,,
1995-05-01,STOCKTON-ON-TEES,198,46625.0,,,,
1995-05-01,STOKE-ON-TRENT,281,34500.0,,,,
1995-05-01,SUFFOLK,894,49000.0,,,,
1995-05-01,SURREY,1542,85750.0,,,,
1995-05-01,SWANSEA,188,40250.0,,,,
1995-05-01,SWINDON,4,56250.0,,,,
1995-05-01,THAMESDOWN,292,52997.5,,,,
1995-05-01,THE VALE OF GLAMORGAN,4,65975.0,,,,
1995-05-01,THURROCK,233,51000.0,,,,
1995-05-01,TORBAY,235,50000.0,,,,
1995-05-01,TORFAEN,81,43000.0,,,,
1995-05-01,TYNE AND WEAR,1144,43975.0,,,,
1995-05-01,WARRINGTON,233,56000.0,,,,
1995-05-01,WARWICKSHIRE,716,58250.0,,,,
1995-05-01,WEST BERKSHIRE,1,105000.0,,,,
1995-05-01,WEST GLAMORGAN,134,37750.0,,,,
1995-05-01,WEST MIDLANDS,2589,47000.0,,,,
1995-05-01,WEST SUSSEX,1295,64500.0,,,,
1995-05-01,WEST YORKSHIRE,2628,45000.0,,,,
1995-05-01,WILTSHIRE,611,61500.0,,,,
1995-05-01,WINDSOR AND MAIDENHEAD,173,101000.0,,,,
1995-05-01,WOKINGHAM,252,86750.0,,,,
1995-05-01,WORCESTERSHIRE,732,57000.0,,,,
1995-05-01,WREKIN,2,975.0,,,,
1995-05-01,WREXHAM,6,85250.0,,,,
1995-05-01,YORK,154,52125.0,,,,
1995-06-01,AVON,1494,54350.0,,,,
1995-06-01,BATH AND NORTH EAST SOMERSET,11,75000.0,,,,
1995-06-01,BEDFORD,4,51000.0,,,,
1995-06-01,BEDFORDSHIRE,653,57500.0,,,,
1995-06-01,BERKSHIRE,250,78000.0,,,,
1995-06-01,BLACKBURN WITH DARWEN,9,26000.0,,,,
1995-06-01,BLACKPOOL,244,40250.0,,,,
1995-06-01,BLAENAU GWENT,63,26500.0,,,,
1995-06-01,BOURNEMOUTH,330,50500.0,,,,
1995-06-01,BRACKNELL FOREST,250,71975.0,,,,
1995-06-01,BRIGHTON AND HOVE,8,24225.0,,,,
1995-06-01,BUCKINGHAMSHIRE,779,80000.0,,,,
1995-06-01,CAERPHILLY,6,31500.0,,,,
1995-06-01,CAMBRIDGESHIRE,1188,57500.0,,,,
1995-06-01,CARDIFF,432,51995.0,,,,
1995-06-01,CARMARTHENSHIRE,7,45995.0,,,,
1995-06-01,CENTRAL BEDFORDSHIRE,3,55000.0,,,,
1995-06-01,CEREDIGION,48,47250.0,,,,
1995-06-01,CHESHIRE,979,58000.0,,,,
1995-06-01,CHESHIRE EAST,7,25000.0,,,,
1995-06-01,CHESHIRE WEST AND CHESTER,1,77500.0,,,,
1995-06-01,CITY OF BRISTOL,24,53500.0,,,,
1995-06-01,CITY OF DERBY,7,60000.0,,,,
1995-06-01,CITY OF KINGSTON UPON HULL,12,46000.0,,,,
1995-06-01,CITY OF NOTTINGHAM,3,35000.0,,,,
1995-06-01,CITY OF PETERBOROUGH,2,27750.0,,,,
1995-06-01,CITY OF PLYMOUTH,4,14500.0,,,,
1995-06-01,CLEVELAND,137,41000.0,,,,
1995-06-01,CLWYD,448,45500.0,,,,
1995-06-01,CONWY,4,32250.0,,,,
1995-06-01,CORNWALL,723,47500.0,,,,
1995-06-01,COUNTY DURHAM,12,13750.0,,,,
1995-06-01,CUMBRIA,682,45000.0,,,,
1995-06-01,DARLINGTON,152,40375.0,,,,
1995-06-01,DENBIGHSHIRE,3,41000.0,,,,
1995-06-01,DERBYSHIRE,1401,44000.0,,,,
1995-06-01,DEVON,1477,53000.0,,,,
1995-06-01,DORSET,635,62500.0,,,,
1995-06-01,DURHAM,693,42500.0,,,,
1995-06-01,DYFED,245,42000.0,,,,
1995-06-01,EAST RIDING OF YORKSHIRE,21,57500.0,,,,
1995-06-01,EAST SUSSEX,1296,57725.0,,,,
1995-06-01,ESSEX,2184,60000.0,,,,
1995-06-01,FLINTSHIRE,6,45500.0,,,,
1995-06-01,GLOUCESTERSHIRE,847,57000.0,,,,
1995-06-01,GREATER LONDON,10357,73000.0,,,,
1995-06-01,GREATER MANCHESTER,3410,44250.0,,,,
1995-06-01,GWENT,173,53500.0,,,,
1995-06-01,GWYNEDD,262,45000.0,,,,
1995-06-01,HALTON,105,47500.0,,,,
1995-06-01,HAMPSHIRE,2182,67275.0,,,,
1995-06-01,HARTLEPOOL,122,35475.0,,,,
1995-06-01,HEREFORD AND WORCESTER,193,54200.0,,,,
1995-06-01,HEREFORDSHIRE,10,71000.0,,,,
1995-06-01,HERTFORDSHIRE,1716,72250.0,,,,
1995-06-01,HUMBERSIDE,1346,43000.0,,,,
1995-06-01,ISLE OF ANGLESEY,7,44000.0,,,,
1995-06-01,ISLE OF WIGHT,200,46750.0,,,,
1995-06-01,ISLES OF SCILLY,1,110000.0,,,,
1995-06-01,KENT,2369,57000.0,,,,
1995-06-01,LANCASHIRE,1954,45000.0,,,,
1995-06-01,LEICESTER,371,41000.0,,,,
1995-06-01,LEICESTERSHIRE,1084,52950.0,,,,
1995-06-01,LINCOLNSHIRE,1038,45887.5,,,,
1995-06-01,LUTON,248,43000.0,,,,
1995-06-01,MEDWAY,1,38000.0,,,,
1995-06-01,MERSEYSIDE,1666,43950.0,,,,
1995-06-01,MERTHYR TYDFIL,47,36250.0,,,,
1995-06-01,MID GLAMORGAN,491,40000.0,,,,
1995-06-01,MIDDLESBROUGH,149,45000.0,,,,
1995-06-01,MILTON KEYNES,451,54500.0,,,,
1995-06-01,MONMOUTHSHIRE,2,91000.0,,,,
1995-06-01,NEATH PORT TALBOT,7,5000.0,,,,
1995-06-01,NEWPORT,183,44500.0,,,,
1995-06-01,NORFOLK,1197,47000.0,,,,
1995-06-01,NORTH EAST LINCOLNSHIRE,7,65000.0,,,,
1995-06-01,NORTH LINCOLNSHIRE,1,37000.0,,,,
1995-06-01,NORTH SOMERSET,10,18250.0,,,,
1995-06-01,NORTH YORKSHIRE,978,57950.0,,,,
1995-06-01,NORTHAMPTONSHIRE,1103,47500.0,,,,
1995-06-01,NORTHUMBERLAND,409,50000.0,,,,
1995-06-01,NOTTINGHAMSHIRE,1282,45000.0,,,,
1995-06-01,OXFORDSHIRE,989,73000.0,,,,
1995-06-01,PEMBROKESHIRE,6,49600.0,,,,
1995-06-01,POOLE,238,60500.0,,,,
1995-06-01,PORTSMOUTH,348,48000.0,,,,
1995-06-01,POWYS,116,46500.0,,,,
1995-06-01,READING,213,56000.0,,,,
1995-06-01,REDCAR AND CLEVELAND,4,35750.0,,,,
1995-06-01,RHONDDA CYNON TAFF,10,19500.0,,,,
1995-06-01,RUTLAND,43,56500.0,,,,
1995-06-01,SHROPSHIRE,723,50000.0,,,,
1995-06-01,SLOUGH,129,55000.0,,,,
1995-06-01,SOMERSET,806,55000.0,,,,
1995-06-01,SOUTH GLAMORGAN,151,53500.0,,,,
1995-06-01,SOUTH GLOUCESTERSHIRE,9,60000.0,,,,
1995-06-01,SOUTH YORKSHIRE,1622,42500.0,,,,
1995-06-01,SOUTHAMPTON,331,48000.0,,,,
1995-06-01,SOUTHEND-ON-SEA,355,50105.0,,,,
1995-06-01,STAFFORDSHIRE,1202,51000.0,,,,
1995-06-01,STOCKTON-ON-TEES,249,45000.0,,,,
1995-06-01,STOKE-ON-TRENT,401,34000.0,,,,
1995-06-01,SUFFOLK,1109,53000.0,,,,
1995-06-01,SURREY,1731,87000.0,,,,
1995-06-01,SWANSEA,218,47072.5,,,,
1995-06-01,SWINDON,1,26000.0,,,,
1995-06-01,THAMESDOWN,403,54000.0,,,,
1995-06-01,THE VALE OF GLAMORGAN,1,54773.0,,,,
1995-06-01,THURROCK,286,51747.5,,,,
1995-06-01,TORBAY,239,50000.0,,,,
1995-06-01,TORFAEN,107,44950.0,,,,
1995-06-01,TYNE AND WEAR,1359,43000.0,,,,
1995-06-01,WARRINGTON,306,56500.0,,,,
1995-06-01,WARWICKSHIRE,751,57500.0,,,,
1995-06-01,WEST BERKSHIRE,1,13333.0,,,,
1995-06-01,WEST GLAMORGAN,173,40000.0,,,,
1995-06-01,WEST MIDLANDS,2930,46000.0,,,,
1995-06-01,WEST SUSSEX,1432,67500.0,,,,
1995-06-01,WEST YORKSHIRE,2893,47000.0,,,,
1995-06-01,WILTSHIRE,691,62500.0,,,,
1995-06-01,WINDSOR AND MAIDENHEAD,242,90000.0,,,,
1995-06-01,WOKINGHAM,243,83000.0,,,,
1995-06-01,WORCESTERSHIRE,801,59950.0,,,,
1995-06-01,WREKIN,2,78750.0,,,,
1995-06-01,WREXHAM,5,22500.0,,,,
1995-06-01,YORK,150,51000.0,,,,
1995-07-01,AVON,1220,57000.0,,,,
1995-07-01,BATH AND NORTH EAST SOMERSET,5,146500.0,,,,
1995-07-01,BEDFORD,5,30000.0,,,,
1995-07-01,BEDFORDSHIRE,631,58000.0,,,,
1995-07-01,BERKSHIRE,220,77750.0,,,,
1995-07-01,BLACKBURN WITH DARWEN,7,5000.0,,,,
1995-07-01,BLACKPOOL,176,40000.0,,,,
1995-07-01,BLAENAU GWENT,55,27250.0,,,,
1995-07-01,BOURNEMOUTH,274,50250.0,,,,
1995-07-01,BRACKNELL FOREST,163,69000.0,,,,
1995-07-01,BRIGHTON AND HOVE,8,15250.0,,,,
1995-07-01,BUCKINGHAMSHIRE,730,89950.0,,,,
1995-07-01,CAERPHILLY,4,37500.0,,,,
1995-07-01,CAMBRIDGESHIRE,1038,57000.0,,,,
1995-07-01,CARDIFF,335,51000.0,,,,
1995-07-01,CARMARTHENSHIRE,7,50600.0,,,,
1995-07-01,CEREDIGION,60,51500.0,,,,
1995-07-01,CHESHIRE,799,60000.0,,,,
1995-07-01,CHESHIRE EAST,3,57500.0,,,,
1995-07-01,CHESHIRE WEST AND CHESTER,2,104750.0,,,,
1995-07-01,CITY OF BRISTOL,13,46000.0,,,,
1995-07-01,CITY OF DERBY,4,12075.0,,,,
1995-07-01,CITY OF KINGSTON UPON HULL,6,34250.0,,,,
1995-07-01,CITY OF NOTTINGHAM,5,33000.0,,,,
1995-07-01,CITY OF PETERBOROUGH,1,29000.0,,,,
1995-07-01,CITY OF PLYMOUTH,4,16250.0,,,,
1995-07-01,CLEVELAND,127,44000.0,,,,
1995-07-01,CLWYD,390,46000.0,,,,
1995-07-01,CONWY,2,54975.0,,,,
1995-07-01,CORNWALL,678,47000.0,,,,
1995-07-01,COUNTY DURHAM,9,24000.0,,,,
1995-07-01,CUMBRIA,580,47950.0,,,,
1995-07-01,DARLINGTON,147,40000.0,,,,
1995-07-01,DENBIGHSHIRE,2,41000.0,,,,
1995-07-01,DERBYSHIRE,1174,45000.0,,,,
1995-07-01,DEVON,1313,53000.0,,,,
1995-07-01,DORSET,656,65000.0,,,,
1995-07-01,DURHAM,530,39950.0,,,,
1995-07-01,DYFED,229,41500.0,,,,
1995-07-01,EAST RIDING OF YORKSHIRE,14,62425.0,,,,
1995-07-01,EAST SUSSEX,1330,56950.0,,,,
1995-07-01,ESSEX,1941,60000.0,,,,
1995-07-01,FLINTSHIRE,3,70000.0,,,,
1995-07-01,GLOUCESTERSHIRE,792,58000.0,,,,
1995-07-01,GREATER LONDON,9631,75000.0,,,,
1995-07-01,GREATER MANCHESTER,2846,42950.0,,,,
1995-07-01,GWENT,126,47500.0,,,,
1995-07-01,GWYNEDD,233,45000.0,,,,
1995-07-01,HALTON,101,42750.0,,,,
1995-07-01,HAMPSHIRE,1970,67100.0,,,,
1995-07-01,HARTLEPOOL,128,43725.0,,,,
1995-07-01,HEREFORD AND WORCESTER,178,55000.0,,,,
1995-07-01,HERTFORDSHIRE,1644,74000.0,,,,
1995-07-01,HUMBERSIDE,1079,42000.0,,,,
1995-07-01,ISLE OF ANGLESEY,2,37250.0,,,,
1995-07-01,ISLE OF WIGHT,227,51500.0,,,,
1995-07-01,KENT,2231,57500.0,,,,
1995-07-01,LANCASHIRE,1494,44975.0,,,,
1995-07-01,LEICESTER,298,40000.0,,,,
1995-07-01,LEICESTERSHIRE,851,51000.0,,,,
1995-07-01,LINCOLNSHIRE,896,46000.0,,,,
1995-07-01,LUTON,226,45000.0,,,,
1995-07-01,MEDWAY,4,40250.0,,,,
1995-07-01,MERSEYSIDE,1299,42000.0,,,,
1995-07-01,MERTHYR TYDFIL,37,28000.0,,,,
1995-07-01,MID GLAMORGAN,427,40000.0,,,,
1995-07-01,MIDDLESBROUGH,123,38500.0,,,,
1995-07-01,MILTON KEYNES,329,53000.0,,,,
1995-07-01,NEATH PORT TALBOT,3,16000.0,,,,
1995-07-01,NEWPORT,136,52000.0,,,,
1995-07-01,NORFOLK,1126,48500.0,,,,
1995-07-01,NORTH EAST LINCOLNSHIRE,5,42000.0,,,,
1995-07-01,NORTH LINCOLNSHIRE,2,33800.0,,,,
1995-07-01,NORTH SOMERSET,3,37000.0,,,,
1995-07-01,NORTH YORKSHIRE,835,59950.0,,,,
1995-07-01,NORTHAMPTONSHIRE,921,48000.0,,,,
1995-07-01,NORTHUMBERLAND,337,48000.0,,,,
1995-07-01,NOTTINGHAMSHIRE,1214,47000.0,,,,
1995-07-01,OXFORDSHIRE,946,69950.0,,,,
1995-07-01,PEMBROKESHIRE,9,44000.0,,,,
1995-07-01,POOLE,240,63000.0,,,,
1995-07-01,PORTSMOUTH,343,48000.0,,,,
1995-07-01,POWYS,100,53500.0,,,,
1995-07-01,READING,239,56750.0,,,,
1995-07-01,REDCAR AND CLEVELAND,6,53500.0,,,,
1995-07-01,RHONDDA CYNON TAFF,5,37000.0,,,,
1995-07-01,RUTLAND,46,77500.0,,,,
1995-07-01,SHROPSHIRE,609,51500.0,,,,
1995-07-01,SLOUGH,172,56500.0,,,,
1995-07-01,SOMERSET,703,52950.0,,,,
1995-07-01,SOUTH GLAMORGAN,138,54995.0,,,,
1995-07-01,SOUTH GLOUCESTERSHIRE,9,43290.0,,,,
1995-07-01,SOUTH YORKSHIRE,1236,41500.0,,,,
1995-07-01,SOUTHAMPTON,307,49950.0,,,,
1995-07-01,SOUTHEND-ON-SEA,278,49500.0,,,,
1995-07-01,STAFFORDSHIRE,1031,50000.0,,,,
1995-07-01,STOCKTON-ON-TEES,201,46000.0,,,,
1995-07-01,STOKE-ON-TRENT,285,34000.0,,,,
1995-07-01,SUFFOLK,948,52000.0,,,,
1995-07-01,SURREY,1703,90000.0,,,,
1995-07-01,SWANSEA,178,48000.0,,,,
1995-07-01,SWINDON,6,42975.0,,,,
1995-07-01,THAMESDOWN,284,55875.0,,,,
1995-07-01,THE VALE OF GLAMORGAN,3,65000.0,,,,
1995-07-01,THURROCK,212,53000.0,,,,
1995-07-01,TORBAY,203,52000.0,,,,
1995-07-01,TORFAEN,74,35750.0,,,,
1995-07-01,TYNE AND WEAR,1146,44000.0,,,,
1995-07-01,WARRINGTON,228,58650.0,,,,
1995-07-01,WARWICKSHIRE,678,59500.0,,,,
1995-07-01,WEST BERKSHIRE,1,200000.0,,,,
1995-07-01,WEST GLAMORGAN,173,40000.0,,,,
1995-07-01,WEST MIDLANDS,2557,46950.0,,,,
1995-07-01,WEST SUSSEX,1291,65700.0,,,,
1995-07-01,WEST YORKSHIRE,2597,46500.0,,,,
1995-07-01,WILTSHIRE,624,64000.0,,,,
1995-07-01,WINDSOR AND MAIDENHEAD,245,95500.0,,,,
1995-07-01,WOKINGHAM,265,83500.0,,,,
1995-07-01,WORCESTERSHIRE,759,57000.0,,,,
1995-07-01,WREKIN,2,19050.0,,,,
1995-07-01,WREXHAM,4,46500.0,,,,
1995-07-01,YORK,131,50500.0,,,,
1995-08-01,AVON,1451,59750.0,,,,
1995-08-01,BATH AND NORTH EAST SOMERSET,11,63000.0,,,,
1995-08-01,BEDFORDSHIRE,614,57500.0,,,,
1995-08-01,BERKSHIRE,236,80000.0,,,,
1995-08-01,BLACKBURN WITH DARWEN,9,7000.0,,,,
1995-08-01,BLACKPOOL,210,40000.0,,,,
1995-08-01,BLAENAU GWENT,60,28000.0,,,,
1995-08-01,BOURNEMOUTH,313,55000.0,,,,
1995-08-01,BRACKNELL FOREST,206,74000.0,,,,
1995-08-01,BRIGHTON AND HOVE,11,60000.0,,,,
1995-08-01,BUCKINGHAMSHIRE,824,90000.0,,,,
1995-08-01,CAERPHILLY,7,45000.0,,,,
1995-08-01,CAMBRIDGESHIRE,1200,57750.0,,,,
1995-08-01,CARDIFF,394,49997.5,,,,
1995-08-01,CARMARTHENSHIRE,15,35000.0,,,,
1995-08-01,CENTRAL BEDFORDSHIRE,3,72500.0,,,,
1995-08-01,CEREDIGION,62,51000.0,,,,
1995-08-01,CHESHIRE,922,59999.5,,,,
1995-08-01,CHESHIRE EAST,2,75250.0,,,,
1995-08-01,CHESHIRE WEST AND CHESTER,4,70000.0,,,,
1995-08-01,CITY OF BRISTOL,32,49250.0,,,,
1995-08-01,CITY OF DERBY,5,32500.0,,,,
1995-08-01,CITY OF KINGSTON UPON HULL,8,38250.0,,,,
1995-08-01,CITY OF NOTTINGHAM,8,33475.0,,,,
1995-08-01,CITY OF PETERBOROUGH,4,31250.0,,,,
1995-08-01,CITY OF PLYMOUTH,5,38500.0,,,,
1995-08-01,CLEVELAND,149,42000.0,,,,
1995-08-01,CLWYD,411,45950.0,,,,
1995-08-01,CONWY,5,43000.0,,,,
1995-08-01,CORNWALL,707,50000.0,,,,
1995-08-01,COUNTY DURHAM,6,33000.0,,,,
1995-08-01,CUMBRIA,592,47500.0,,,,
1995-08-01,DARLINGTON,154,47750.0,,,,
1995-08-01,DENBIGHSHIRE,5,45000.0,,,,
1995-08-01,DERBYSHIRE,1137,44950.0,,,,
1995-08-01,DEVON,1427,55000.0,,,,
1995-08-01,DORSET,684,65625.0,,,,
1995-08-01,DURHAM,588,40000.0,,,,
1995-08-01,DYFED,221,41000.0,,,,
1995-08-01,EAST RIDING OF YORKSHIRE,21,48500.0,,,,
1995-08-01,EAST SUSSEX,1472,56000.0,,,,
1995-08-01,ESSEX,2037,60000.0,,,,
1995-08-01,FLINTSHIRE,5,43500.0,,,,
1995-08-01,GLOUCESTERSHIRE,837,58000.0,,,,
1995-08-01,GREATER LONDON,10112,74000.0,,,,
1995-08-01,GREATER MANCHESTER,2839,44000.0,,,,
1995-08-01,GWENT,149,47500.0,,,,
1995-08-01,GWYNEDD,278,47000.0,,,,
1995-08-01,HALTON,101,46500.0,,,,
1995-08-01,HAMPSHIRE,2134,69995.0,,,,
1995-08-01,HARTLEPOOL,101,39950.0,,,,
1995-08-01,HEREFORD AND WORCESTER,217,59950.0,,,,
1995-08-01,HEREFORDSHIRE,3,41000.0,,,,
1995-08-01,HERTFORDSHIRE,1710,75000.0,,,,
1995-08-01,HUMBERSIDE,1221,42000.0,,,,
1995-08-01,ISLE OF ANGLESEY,3,52000.0,,,,
1995-08-01,ISLE OF WIGHT,245,49500.0,,,,
1995-08-01,KENT,2415,58001.0,,,,
1995-08-01,LANCASHIRE,1722,44250.0,,,,
1995-08-01,LEICESTER,345,38000.0,,,,
1995-08-01,LEICESTERSHIRE,947,52500.0,,,,
1995-08-01,LINCOLNSHIRE,973,45750.0,,,,
1995-08-01,LUTON,283,45000.0,,,,
1995-08-01,MEDWAY,2,81500.0,,,,
1995-08-01,MERSEYSIDE,1470,43350.0,,,,
1995-08-01,MERTHYR TYDFIL,44,33972.5,,,,
1995-08-01,MID GLAMORGAN,485,40000.0,,,,
1995-08-01,MIDDLESBROUGH,180,43000.0,,,,
1995-08-01,MILTON KEYNES,364,53625.0,,,,
1995-08-01,MONMOUTHSHIRE,4,59000.0,,,,
1995-08-01,NEATH PORT TALBOT,5,30000.0,,,,
1995-08-01,NEWPORT,158,45250.0,,,,
1995-08-01,NORFOLK,1245,49500.0,,,,
1995-08-01,NORTH EAST LINCOLNSHIRE,2,36500.0,,,,
1995-08-01,NORTH LINCOLNSHIRE,6,37500.0,,,,
1995-08-01,NORTH SOMERSET,7,52995.0,,,,
1995-08-01,NORTH YORKSHIRE,882,59825.0,,,,
1995-08-01,NORTHAMPTONSHIRE,977,47995.0,,,,
1995-08-01,NORTHUMBERLAND,373,45000.0,,,,
1995-08-01,NOTTINGHAMSHIRE,1273,44500.0,,,,
1995-08-01,OXFORDSHIRE,1073,71000.0,,,,
1995-08-01,PEMBROKESHIRE,3,36950.0,,,,
1995-08-01,POOLE,287,61000.0,,,,
1995-08-01,PORTSMOUTH,302,48750.0,,,,
1995-08-01,POWYS,89,50000.0,,,,
1995-08-01,READING,236,57000.0,,,,
1995-08-01,REDCAR AND CLEVELAND,3,35000.0,,,,
1995-08-01,RHONDDA CYNON TAFF,5,45000.0,,,,
1995-08-01,RUTLAND,57,70000.0,,,,
1995-08-01,SHROPSHIRE,593,52750.0,,,,
1995-08-01,SLOUGH,151,56000.0,,,,
1995-08-01,SOMERSET,806,55000.0,,,,
1995-08-01,SOUTH GLAMORGAN,137,57500.0,,,,
1995-08-01,SOUTH GLOUCESTERSHIRE,13,69495.0,,,,
1995-08-01,SOUTH YORKSHIRE,1502,42950.0,,,,
1995-08-01,SOUTHAMPTON,287,50000.0,,,,
1995-08-01,SOUTHEND-ON-SEA,331,47000.0,,,,
1995-08-01,STAFFORDSHIRE,1094,49000.0,,,,
1995-08-01,STOCKTON-ON-TEES,198,47475.0,,,,
1995-08-01,STOKE-ON-TRENT,316,32900.0,,,,
1995-08-01,SUFFOLK,1002,54250.0,,,,
1995-08-01,SURREY,1814,90375.0,,,,
1995-08-01,SWANSEA,225,48000.0,,,,
1995-08-01,SWINDON,5,80000.0,,,,
1995-08-01,THAMESDOWN,281,54000.0,,,,
1995-08-01,THE VALE OF GLAMORGAN,4,44250.0,,,,
1995-08-01,THURROCK,188,50000.0,,,,
1995-08-01,TORBAY,242,53750.0,,,,
