feature,coef,abs_coef
cat__district_SOUTH HOLLAND,-0.024701906797321916,0.024701906797321916
cat__district_ISLES OF SCILLY,0.024581107399836693,0.024581107399836693
cat__district_RHYMNEY VALLEY,-0.024369316011491428,0.024369316011491428
cat__district_BRIGHTON,-0.024173034995460585,0.024173034995460585
cat__district_NORTH WILTSHIRE,0.024097814352632422,0.024097814352632422
cat__county_NORTHAMPTONSHIRE,-0.023642115038527093,0.023642115038527093
cat__district_LLIW VALLEY,-0.023546248261829234,0.023546248261829234
cat__district_RUSHMOOR,0.023129111161314143,0.023129111161314143
cat__county_GWENT,-0.023037988843009078,0.023037988843009078
cat__district_BASINGSTOKE AND DEANE,0.02293205270678433,0.02293205270678433
cat__district_MILTON KEYNES,0.02292857360516823,0.02292857360516823
cat__county_MILTON KEYNES,0.02287094741433024,0.02287094741433024
cat__district_ISLE OF WIGHT,0.0224420923145731,0.0224420923145731
cat__county_TORBAY,0.022429495489976314,0.022429495489976314
cat__district_TORBAY,0.022429495489976314,0.022429495489976314
cat__district_HINCKLEY AND BOSWORTH,-0.02221962651271527,0.02221962651271527
cat__district_LANCASTER,0.021983679537497865,0.021983679537497865
cat__district_RHUDDLAN,-0.0218364000370977,0.0218364000370977
cat__district_ROTHER,0.021804859779042857,0.021804859779042857
cat__district_WYCOMBE,0.021480385124646322,0.021480385124646322
cat__county_LEICESTERSHIRE,-0.021238649579900997,0.021238649579900997
cat__district_GUILDFORD,0.021038150068018128,0.021038150068018128
cat__district_EAST HERTFORDSHIRE,0.020874856089092248,0.020874856089092248
cat__property_type_O,-0.020614219408359266,0.020614219408359266
cat__district_STAFFORD,0.020564266402060685,0.020564266402060685
cat__district_NEATH,-0.02035778677598464,0.02035778677598464
cat__district_BRENT,-0.02029537747771286,0.02029537747771286
cat__district_ALLERDALE,-0.020246179714807654,0.020246179714807654
cat__district_HEREFORDSHIRE,0.02019028108780993,0.02019028108780993
cat__county_HEREFORDSHIRE,0.02019028108780993,0.02019028108780993
cat__district_GEDLING,0.019933640848670817,0.019933640848670817
cat__district_IPSWICH,-0.01952738120592454,0.01952738120592454
cat__district_OGWR,-0.019475415660679465,0.019475415660679465
cat__district_NORTHAMPTON,0.019348801243572956,0.019348801243572956
cat__district_WREXHAM MAELOR,-0.019015420911386444,0.019015420911386444
cat__district_CYNON VALLEY,-0.01885998104068251,0.01885998104068251
cat__district_HARINGEY,0.018799677243564326,0.018799677243564326
cat__district_CONGLETON,-0.018799396547899954,0.018799396547899954
cat__district_ISLWYN,-0.018556742807266765,0.018556742807266765
cat__district_GLANFORD,-0.018518006250944113,0.018518006250944113
num__is_freehold,0.018454879798131884,0.018454879798131884
cat__duration_F,0.018454879798131884,0.018454879798131884
cat__district_BROXTOWE,0.018250563472534134,0.018250563472534134
cat__district_SOUTH NORFOLK,0.01824624835282013,0.01824624835282013
cat__district_YNYS MON-ISLE OF ANGLESEY,-0.018182358732500927,0.018182358732500927
cat__district_CALDERDALE,-0.01783012702049865,0.01783012702049865
cat__district_COLWYN,-0.017821529877135985,0.017821529877135985
cat__district_WORTHING,-0.01760602671603132,0.01760602671603132
cat__district_BARNET,0.01749801021141793,0.01749801021141793
cat__district_EASTLEIGH,-0.01726836116420252,0.01726836116420252
cat__district_NORTH TYNESIDE,0.017145092461841642,0.017145092461841642
cat__district_SURREY HEATH,-0.01710881290011302,0.01710881290011302
cat__district_VALE ROYAL,-0.016996218901903632,0.016996218901903632
cat__district_CLEETHORPES,-0.016744702961927687,0.016744702961927687
cat__district_LUTON,0.01619889952425273,0.01619889952425273
cat__district_NORTHAVON,-0.016192729139586477,0.016192729139586477
cat__county_LUTON,0.016184728631311932,0.016184728631311932
cat__district_NORTH NORFOLK,0.016168652073696707,0.016168652073696707
cat__district_WEST OXFORDSHIRE,0.01609324276003355,0.01609324276003355
cat__district_RUNNYMEDE,0.015964836871076905,0.015964836871076905
cat__district_VALE OF WHITE HORSE,0.01590468953848709,0.01590468953848709
cat__district_BLABY,-0.01589850892187766,0.01589850892187766
cat__district_PRESELI PEMBROKESHIRE,-0.015779407788487194,0.015779407788487194
cat__district_SCUNTHORPE,-0.01575082910775039,0.01575082910775039
cat__district_NEW FOREST,0.015643836393376846,0.015643836393376846
cat__district_BEDFORD,0.015619214015644452,0.015619214015644452
cat__district_DELYN,-0.01554952374591254,0.01554952374591254
cat__district_BOOTHFERRY,-0.015491763123479423,0.015491763123479423
cat__district_TAFF-ELY,-0.015483804823614783,0.015483804823614783
cat__district_RESTORMEL,-0.015226612582111103,0.015226612582111103
cat__district_NORTH EAST DERBYSHIRE,-0.015084574238006925,0.015084574238006925
cat__district_KIRKLEES,-0.014898524292792176,0.014898524292792176
cat__district_PORT TALBOT,-0.014743739843748582,0.014743739843748582
cat__district_WATFORD,0.01461381979042456,0.01461381979042456
cat__district_ALYN AND DEESIDE,-0.014448706073114475,0.014448706073114475
cat__county_THE VALE OF GLAMORGAN,0.01425518937754409,0.01425518937754409
cat__district_THE VALE OF GLAMORGAN,0.01425518937754409,0.01425518937754409
cat__district_BROADLAND,0.014221409336123524,0.014221409336123524
cat__district_RICHMONDSHIRE,-0.01367996952130377,0.01367996952130377
cat__district_CARMARTHEN,-0.013660431922862344,0.013660431922862344
cat__district_KINGSTON UPON THAMES,-0.013514604215957092,0.013514604215957092
cat__county_CHESHIRE EAST,-0.01320278227672846,0.01320278227672846
cat__district_CHESHIRE EAST,-0.01320278227672846,0.01320278227672846
cat__district_BASILDON,-0.01313440905874566,0.01313440905874566
cat__district_WORCESTER,-0.012954826596047625,0.012954826596047625
cat__district_BRISTOL,0.01292986380963722,0.01292986380963722
cat__district_NORTH KESTEVEN,-0.01291547306974759,0.01291547306974759
cat__district_TAUNTON DEANE,0.01262233947096293,0.01262233947096293
cat__district_LEOMINSTER,-0.012497906432124128,0.012497906432124128
cat__district_HARLOW,0.012188184936989279,0.012188184936989279
cat__district_STROUD,0.012166426703350778,0.012166426703350778
cat__district_HOVE,-0.011821380328827177,0.011821380328827177
cat__district_EAST NORTHAMPTONSHIRE,-0.011582318054475847,0.011582318054475847
cat__district_MONTGOMERYSHIRE,-0.011448888489136087,0.011448888489136087
cat__district_WIRRAL,0.01140645722660546,0.01140645722660546
cat__district_WEST DEVON,0.01132938408143179,0.01132938408143179
cat__district_SPELTHORNE,-0.011260872072563198,0.011260872072563198
cat__property_type_S,0.011242192739967237,0.011242192739967237
cat__district_NORTH CORNWALL,0.010865905361563085,0.010865905361563085
cat__district_DINEFWR,-0.010761394976674717,0.010761394976674717
cat__district_MID DEVON,-0.010240533651210297,0.010240533651210297
cat__district_HEREFORD,-0.010153226602092419,0.010153226602092419
cat__county_SUFFOLK,0.010083262251368142,0.010083262251368142
cat__district_ARFON,-0.009926505535235018,0.009926505535235018
cat__district_MANCHESTER,0.009859558609780926,0.009859558609780926
cat__county_MONMOUTHSHIRE,0.009378818898984832,0.009378818898984832
cat__district_MONMOUTHSHIRE,0.009378818898984832,0.009378818898984832
cat__duration_U,0.00936257177325337,0.00936257177325337
cat__district_MEIRIONNYDD,-0.009336325775398384,0.009336325775398384
cat__district_TEST VALLEY,0.009261722088265029,0.009261722088265029
cat__district_WOODSPRING,-0.008987857552049342,0.008987857552049342
cat__district_MEDINA,-0.008844879134911644,0.008844879134911644
cat__county_THAMESDOWN,-0.00875919011984886,0.00875919011984886
cat__district_THAMESDOWN,-0.00875919011984886,0.00875919011984886
cat__district_CARADON,-0.008547718687805742,0.008547718687805742
cat__district_NEWARK AND SHERWOOD,0.008482067183410512,0.008482067183410512
cat__district_CRAWLEY,0.0083808881559434,0.0083808881559434
cat__district_SOUTH PEMBROKESHIRE,-0.008361614724132745,0.008361614724132745
cat__district_NORTH SHROPSHIRE,0.008347717744849076,0.008347717744849076
cat__district_EAST CAMBRIDGESHIRE,0.00827644548116143,0.00827644548116143
cat__district_TAMWORTH,0.008084313160133817,0.008084313160133817
cat__district_MERTON,0.008025127202353984,0.008025127202353984
cat__county_ISLE OF WIGHT,0.007589605625806234,0.007589605625806234
cat__district_TEIGNBRIDGE,0.007407116920252799,0.007407116920252799
cat__district_ROCHFORD,-0.007402957611400184,0.007402957611400184
cat__district_HUNTINGDONSHIRE,-0.007333592802303956,0.007333592802303956
cat__district_ABERCONWY,-0.0072798131389409755,0.0072798131389409755
cat__district_RYEDALE,-0.007125968259538361,0.007125968259538361
cat__district_COVENTRY,-0.007124102830865166,0.007124102830865166
cat__district_HOLDERNESS,-0.0069784437726397395,0.0069784437726397395
cat__county_SHROPSHIRE,-0.006848258633109412,0.006848258633109412
cat__district_SOUTH HEREFORDSHIRE,-0.006846735126643162,0.006846735126643162
cat__district_GLYNDWR,-0.006685327726764949,0.006685327726764949
num__quarter,0.006644815552477591,0.006644815552477591
cat__county_CITY OF PLYMOUTH,0.006501205246730707,0.006501205246730707
cat__district_CITY OF PLYMOUTH,0.006501205246730707,0.006501205246730707
cat__district_NORTH DEVON,-0.006061571001031167,0.006061571001031167
cat__district_SOUTH WIGHT,-0.00600760755385495,0.00600760755385495
cat__district_MID SUFFOLK,0.006006304646135052,0.006006304646135052
cat__district_CANTERBURY,0.0057682069686408825,0.0057682069686408825
cat__district_ST MARY'S,0.005639804135009666,0.005639804135009666
cat__district_CHARNWOOD,0.0053808119206307835,0.0053808119206307835
cat__district_EAST YORKSHIRE,-0.0053143182050154536,0.0053143182050154536
cat__district_WOKING,0.005309151972460001,0.005309151972460001
cat__district_REIGATE AND BANSTEAD,0.005234977566075165,0.005234977566075165
cat__district_KINGSWOOD,-0.005099417111647025,0.005099417111647025
cat__district_BERWICK-UPON-TWEED,0.00479231697414805,0.00479231697414805
cat__district_BROXBOURNE,-0.004762452099260533,0.004762452099260533
cat__district_TANDRIDGE,-0.004661376954071999,0.004661376954071999
cat__district_ASHFORD,-0.004637739522471858,0.004637739522471858
cat__district_PRESTON,-0.004533243015788259,0.004533243015788259
cat__district_MONMOUTH,-0.004481246035742246,0.004481246035742246
cat__district_EALING,0.004228582238436406,0.004228582238436406
cat__district_ADUR,-0.0038043343098709717,0.0038043343098709717
cat__district_WANSDYKE,0.003762933257197734,0.003762933257197734
cat__district_VALE OF GLAMORGAN,-0.0033914501472030773,0.0033914501472030773
cat__county_SOUTH GLAMORGAN,-0.0033914501472030773,0.0033914501472030773
cat__district_SOUTH SOMERSET,-0.003338625051378096,0.003338625051378096
cat__district_BRECKNOCK,-0.00317428205732755,0.00317428205732755
cat__district_SOUTH DERBYSHIRE,0.0030496288409664865,0.0030496288409664865
cat__district_RADNORSHIRE,-0.0030353400884778475,0.0030353400884778475
cat__county_BEDFORD,-0.002405247558796461,0.002405247558796461
cat__district_LINCOLN,0.00215592966482086,0.00215592966482086
cat__county_WARRINGTON,0.0020568554714251648,0.0020568554714251648
cat__district_WARRINGTON,0.0020568554714251648,0.0020568554714251648
cat__district_DWYFOR,-0.0019293212406461702,0.0019293212406461702
cat__district_MELTON,0.00182585837943716,0.00182585837943716
num__month,0.0015821990004448712,0.0015821990004448712
cat__district_BURY,0.0008925751488838722,0.0008925751488838722
cat__district_OADBY AND WIGSTON,-0.0006083434224220831,0.0006083434224220831
cat__district_CARDIGANSHIRE,-0.0002626336566739602,0.0002626336566739602
cat__district_BRACKNELL,0.00013875542110340435,0.00013875542110340435
cat__district_TEWKESBURY,0.00012550061765816324,0.00012550061765816324
cat__district_ST MARTIN'S,0.00010847499979635163,0.00010847499979635163
cat__district_BRYHER,8.409685197334135e-05,8.409685197334135e-05
cat__district_RADNOR,-7.07496643306785e-05,7.07496643306785e-05
